random-seed,%_workers,%_shirkers,window
45705.37047648507,5.0,10.0,5.0
26951.7405419898,34.0,40.0,5.0
35868.066720140174,27.0,37.0,7.0
56721.33568319971,23.0,40.0,4.0
69959.51633651527,2.0,7.0,10.0
29494.77771198997,14.0,12.0,8.0
17177.48309752232,19.0,13.0,9.0
11965.32206119415,30.0,24.0,3.0
63220.93547043178,9.0,16.0,8.0
57814.327644043355,36.0,3.0,4.0
82508.15788652388,35.0,28.0,8.0
38948.25694305583,23.0,23.0,4.0
50277.0508659884,48.0,40.0,9.0
35316.17344074415,14.0,6.0,5.0
94131.20775352148,12.0,37.0,7.0
43264.04961676054,8.0,24.0,10.0
27889.405662016463,34.0,18.0,3.0
52310.13176546266,26.0,47.0,3.0
38003.579360366064,32.0,25.0,4.0
62622.04717967262,26.0,25.0,9.0
76275.64980952004,30.0,42.0,9.0
30487.687923886355,37.0,29.0,3.0
53952.17337740948,40.0,34.0,7.0
70066.27472158204,43.0,48.0,6.0
34004.17858064015,31.0,17.0,4.0
76122.50466152349,7.0,19.0,6.0
35543.212367236796,29.0,41.0,2.0
29280.929515479133,38.0,39.0,8.0
35746.21353165914,40.0,9.0,4.0
24233.93674706758,38.0,11.0,10.0
28485.192448023834,10.0,35.0,9.0
66953.79178404361,38.0,14.0,6.0
92745.60667199385,4.0,16.0,9.0
81642.88741416894,25.0,12.0,8.0
29359.276985352728,2.0,10.0,7.0
59147.83985055601,4.0,42.0,7.0
84287.65469698189,24.0,36.0,8.0
46730.263974436246,22.0,3.0,9.0
38385.01803173431,47.0,37.0,7.0
51054.809751009154,43.0,37.0,9.0
36025.37907168289,27.0,27.0,2.0
78011.80161802916,34.0,25.0,7.0
93757.83150163475,45.0,35.0,7.0
64074.47784470252,20.0,40.0,8.0
23963.21921177419,34.0,34.0,8.0
18170.86238336118,21.0,43.0,3.0
61994.881663543456,38.0,14.0,9.0
43349.50316011448,35.0,3.0,6.0
37268.99893166144,14.0,19.0,10.0
32474.63141583427,37.0,16.0,2.0
20902.53984263549,30.0,4.0,5.0
54406.07609071799,19.0,32.0,9.0
85826.348717509,28.0,44.0,8.0
43373.41986526781,41.0,24.0,10.0
50911.91102977722,43.0,38.0,2.0
36933.635071296616,24.0,43.0,8.0
85486.61980428646,5.0,14.0,10.0
60555.683219623024,26.0,41.0,4.0
95069.90343010476,43.0,24.0,5.0
79510.36412628903,42.0,43.0,6.0
60541.072187971215,3.0,34.0,3.0
80891.03338482935,16.0,14.0,9.0
12893.039663456653,24.0,18.0,2.0
50115.47391172909,40.0,3.0,3.0
35300.57654162093,42.0,13.0,9.0
68448.57563827139,28.0,47.0,3.0
70714.9855356229,2.0,33.0,7.0
44279.517985926825,34.0,19.0,8.0
87596.40464521982,17.0,30.0,9.0
39579.065554589586,6.0,47.0,6.0
95108.61550392956,9.0,40.0,3.0
43033.38957190832,27.0,10.0,4.0
74442.73581655073,45.0,26.0,2.0
51709.46397885886,12.0,45.0,4.0
457.1611849874323,38.0,46.0,6.0
67493.88241930478,20.0,34.0,6.0
64336.75561759983,7.0,18.0,9.0
15004.663254307203,5.0,10.0,4.0
22092.08861521166,27.0,37.0,5.0
96804.68757300476,32.0,28.0,5.0
20451.015019796,25.0,14.0,3.0
56949.75807066587,37.0,4.0,5.0
27481.564398409464,4.0,4.0,6.0
73715.27429329866,31.0,31.0,7.0
3888.854854443964,45.0,36.0,5.0
5737.60482495482,8.0,15.0,4.0
87361.85628306211,35.0,2.0,7.0
17975.31771849999,29.0,36.0,5.0
2757.7552324028256,9.0,7.0,10.0
5359.676990784961,5.0,45.0,4.0
90514.71809589825,38.0,28.0,3.0
19791.76613571388,6.0,8.0,4.0
40683.31272041757,19.0,16.0,8.0
86004.36113017726,24.0,34.0,9.0
22758.43331691693,29.0,8.0,9.0
99728.15760215554,40.0,20.0,7.0
85853.16725060943,46.0,27.0,2.0
96297.12556956739,13.0,26.0,4.0
8873.044469935905,41.0,23.0,5.0
48464.28878973829,24.0,41.0,7.0
9660.630804418946,33.0,31.0,9.0
4399.753133607397,29.0,13.0,9.0
6431.230025641766,36.0,41.0,7.0
36556.19195400483,23.0,10.0,5.0
95818.1682611484,3.0,29.0,7.0
1603.519799854351,33.0,10.0,9.0
26079.46113620151,33.0,5.0,7.0
62911.26611863626,14.0,23.0,10.0
55292.36527587671,37.0,9.0,9.0
79007.8994832911,19.0,38.0,8.0
36583.66743996626,7.0,7.0,3.0
98716.26017798283,6.0,3.0,9.0
50065.46934814575,45.0,30.0,2.0
40699.135519795505,46.0,21.0,6.0
63854.81315905022,23.0,5.0,4.0
8459.191127918915,16.0,23.0,4.0
39784.345171341825,17.0,25.0,5.0
43692.63092921241,35.0,41.0,10.0
56419.344543907566,25.0,45.0,3.0
67146.45755281113,44.0,13.0,3.0
9378.815982430298,40.0,27.0,5.0
37647.0264284849,23.0,4.0,6.0
16176.183523186186,35.0,14.0,4.0
66536.01629645553,32.0,11.0,3.0
70074.03846226077,36.0,17.0,8.0
88092.36132865024,28.0,5.0,5.0
62024.42202701537,25.0,6.0,6.0
80815.68692562303,37.0,12.0,3.0
3199.4180768843803,42.0,20.0,9.0
73810.59549311655,23.0,7.0,2.0
67814.85298752972,5.0,24.0,3.0
51533.60013392744,46.0,46.0,4.0
60305.91420919909,34.0,46.0,9.0
40683.777442438084,25.0,28.0,7.0
27624.070195971086,5.0,8.0,5.0
77907.8618522358,41.0,5.0,5.0
47095.7627431866,22.0,15.0,4.0
695.8614975359914,42.0,37.0,7.0
90746.40089231153,36.0,30.0,5.0
49747.55649531659,7.0,37.0,6.0
78796.93192092876,36.0,41.0,5.0
8353.38130994785,43.0,3.0,8.0
9069.630466170885,38.0,46.0,3.0
27475.23715326757,38.0,27.0,3.0
3580.7894306503445,19.0,2.0,8.0
90615.62143483004,3.0,21.0,4.0
93562.14446433731,39.0,4.0,10.0
46647.70043170947,8.0,27.0,7.0
36689.014830962034,40.0,23.0,6.0
87949.19663889577,10.0,34.0,9.0
73400.41964456896,24.0,21.0,3.0
88318.30386257794,9.0,6.0,3.0
46150.530312403855,10.0,33.0,7.0
35697.75666792561,30.0,43.0,6.0
54701.64067748005,3.0,41.0,7.0
8581.023153888022,36.0,3.0,4.0
85168.77114296405,23.0,30.0,2.0
97938.46955831382,39.0,12.0,7.0
13055.086192828889,37.0,13.0,3.0
56625.36796867665,7.0,21.0,5.0
64315.46431754943,28.0,5.0,9.0
65955.40353965024,13.0,13.0,2.0
93752.71141631206,6.0,36.0,10.0
9344.031856958325,6.0,11.0,8.0
77169.77561054977,32.0,48.0,9.0
88580.9164472274,32.0,30.0,7.0
14757.653153888705,8.0,41.0,9.0
90460.31233626149,20.0,12.0,2.0
87749.02265961542,47.0,33.0,8.0
82853.25739573238,8.0,15.0,5.0
39595.34007020826,15.0,25.0,8.0
55775.809696183685,35.0,16.0,6.0
65029.983048598275,15.0,10.0,8.0
75346.66286421742,34.0,5.0,4.0
61525.732539110424,32.0,43.0,8.0
47112.63506311536,41.0,25.0,2.0
12931.32988151252,6.0,32.0,7.0
29095.983854991147,31.0,30.0,5.0
54342.101108780764,19.0,42.0,8.0
90240.54365908011,26.0,33.0,3.0
87288.0177079183,24.0,4.0,9.0
36381.8807645978,22.0,17.0,8.0
54219.34067884016,14.0,47.0,6.0
60198.774136116364,41.0,5.0,7.0
78183.01513858479,11.0,19.0,8.0
40382.89096148989,14.0,14.0,6.0
98159.36626516827,41.0,25.0,8.0
80950.21595221649,41.0,42.0,7.0
52398.174621174156,41.0,39.0,7.0
37792.26981888231,45.0,3.0,4.0
47832.888636839845,5.0,46.0,2.0
90747.02939403428,15.0,22.0,10.0
37521.95686057824,2.0,15.0,7.0
65924.61955183733,27.0,18.0,5.0
41709.82586963064,8.0,23.0,8.0
77352.18511601457,24.0,31.0,3.0
74563.64895536206,39.0,39.0,7.0
79684.41849503553,22.0,28.0,10.0
89800.02400549527,46.0,35.0,5.0
78432.96478006255,19.0,25.0,4.0
70608.93092780405,27.0,45.0,9.0
87400.69871233864,24.0,7.0,8.0
74411.56608101455,42.0,19.0,9.0
68069.9446320752,9.0,4.0,6.0
15432.127111359772,39.0,39.0,10.0
53955.67586348569,26.0,31.0,10.0
57404.45906646904,9.0,40.0,3.0
91104.32866691433,30.0,19.0,2.0
45074.548060903915,38.0,17.0,7.0
83697.63875612021,2.0,17.0,7.0
74688.84858539485,25.0,47.0,9.0
17696.862009359033,16.0,36.0,5.0
36394.939163988594,44.0,22.0,10.0
32599.171335801613,32.0,13.0,8.0
67589.21832400053,2.0,26.0,9.0
54694.93883945555,15.0,32.0,3.0
17335.0714617772,4.0,42.0,8.0
49644.62711225374,36.0,26.0,7.0
27935.13075563533,34.0,25.0,4.0
31708.077929424027,46.0,24.0,3.0
33812.160183887645,18.0,41.0,8.0
49809.66318371433,28.0,41.0,5.0
26618.98879853199,27.0,47.0,3.0
80308.70065311017,8.0,10.0,6.0
55682.23534831204,26.0,18.0,10.0
73468.52449895661,44.0,12.0,5.0
6777.404116929843,12.0,9.0,4.0
26335.60622232335,21.0,22.0,3.0
4296.4208932964975,3.0,46.0,9.0
5696.507392093171,17.0,8.0,4.0
49872.12721168777,42.0,13.0,8.0
77482.25426847051,40.0,32.0,5.0
12282.831477021069,46.0,30.0,4.0
47448.9826974356,22.0,46.0,7.0
90442.58637376105,41.0,34.0,4.0
92016.6580629067,36.0,30.0,5.0
4433.319059070147,39.0,10.0,4.0
37882.80010418274,38.0,42.0,8.0
11200.847163707846,29.0,18.0,3.0
9607.170755112717,37.0,41.0,3.0
42897.193297627535,42.0,8.0,3.0
23855.901461468595,7.0,29.0,7.0
99974.8442119097,46.0,4.0,10.0
52753.33472543357,35.0,22.0,5.0
99453.9418538285,23.0,13.0,9.0
2344.2632886024803,27.0,47.0,6.0
15099.986708607745,29.0,35.0,3.0
54112.402503930665,14.0,37.0,8.0
73924.28334306717,34.0,10.0,9.0
468.4156571142786,27.0,3.0,5.0
47276.52360756043,17.0,21.0,7.0
97066.174183529,5.0,21.0,5.0
82151.43324535382,24.0,38.0,7.0
89303.75829370925,42.0,8.0,2.0
35200.566590711096,6.0,12.0,10.0
57097.003125369476,38.0,20.0,5.0
47042.663106562475,3.0,48.0,3.0
24713.713540817505,25.0,40.0,5.0
36103.898846961994,38.0,39.0,7.0
50301.12686481166,10.0,5.0,5.0
1687.6503953936785,35.0,36.0,6.0
91435.20059089191,31.0,9.0,9.0
43384.37023020777,11.0,22.0,5.0
97428.82580440622,12.0,35.0,7.0
42985.46150800564,4.0,11.0,7.0
74853.65332295395,6.0,4.0,3.0
78171.1040265916,34.0,37.0,6.0
73399.37078683439,15.0,10.0,2.0
27705.467200141436,39.0,41.0,4.0
88470.36696857151,37.0,3.0,4.0
34000.997263217876,44.0,10.0,3.0
29029.68943463006,17.0,6.0,5.0
70338.4910487914,41.0,27.0,9.0
62110.33941865513,33.0,18.0,4.0
53239.15849392715,30.0,13.0,4.0
47032.473274739634,26.0,45.0,7.0
33934.43391752221,21.0,33.0,4.0
9834.891682489602,29.0,14.0,4.0
37841.782602764484,30.0,21.0,5.0
12292.061689485137,24.0,46.0,8.0
56166.0699555068,31.0,19.0,9.0
78294.14867393525,33.0,22.0,7.0
31264.03636051081,46.0,7.0,9.0
11377.075451634188,18.0,46.0,4.0
52325.217918119284,39.0,20.0,5.0
26396.627677259334,6.0,13.0,3.0
55847.88680211005,11.0,37.0,3.0
64231.32327116289,21.0,31.0,4.0
78045.38183072473,41.0,48.0,5.0
60684.98455381695,48.0,23.0,7.0
39209.91815498006,10.0,46.0,9.0
62936.54606395687,43.0,32.0,2.0
86541.0260747778,30.0,48.0,5.0
62459.55007641867,17.0,39.0,7.0
62299.56736865487,39.0,47.0,8.0
59313.932441106735,45.0,34.0,10.0
13709.552777144427,13.0,12.0,9.0
38396.5213245642,47.0,21.0,5.0
72686.70031103608,5.0,31.0,3.0
37776.93495888906,32.0,44.0,4.0
10895.2714976845,48.0,18.0,7.0
24140.915326544025,13.0,41.0,10.0
82075.66646677296,32.0,17.0,3.0
73171.00854534571,23.0,31.0,7.0
23279.423562526008,24.0,21.0,8.0
49546.89877805733,7.0,24.0,4.0
287.5676306479146,14.0,16.0,8.0
51863.973035802315,24.0,47.0,10.0
37111.23360910655,20.0,37.0,9.0
14274.711950067387,40.0,46.0,5.0
42244.02484917979,3.0,23.0,3.0
42122.53042485103,32.0,30.0,6.0
41259.50161236831,33.0,44.0,7.0
62704.793235623016,46.0,27.0,6.0
21814.177411544613,19.0,34.0,2.0
73749.01234655936,3.0,23.0,6.0
23416.044439541547,26.0,17.0,3.0
12069.561241875026,45.0,7.0,6.0
77851.79520868392,42.0,31.0,2.0
95610.80105007715,17.0,12.0,3.0
22014.554510880353,33.0,22.0,6.0
12548.4101469677,13.0,13.0,5.0
42208.56864065547,29.0,7.0,3.0
72263.58336562874,7.0,28.0,8.0
70754.73939121567,8.0,39.0,9.0
14558.294388975928,44.0,41.0,4.0
68099.48140598884,48.0,9.0,2.0
77303.65084277427,26.0,8.0,3.0
35180.73991412768,7.0,20.0,3.0
4188.226939407347,13.0,12.0,4.0
35231.99667887967,33.0,34.0,5.0
54010.30156813326,19.0,11.0,4.0
5684.893466414969,13.0,8.0,5.0
13503.360755330523,21.0,42.0,9.0
9153.510499563423,13.0,11.0,6.0
54709.896480241325,10.0,21.0,8.0
52188.77185012653,47.0,46.0,10.0
55212.961771008544,29.0,29.0,6.0
16709.11743488347,6.0,2.0,6.0
9035.530519703632,9.0,39.0,8.0
37019.51291917665,35.0,12.0,4.0
72865.85661590497,13.0,39.0,6.0
44418.05760461062,5.0,5.0,6.0
72776.88700542584,19.0,16.0,7.0
83783.3350969179,17.0,44.0,8.0
21365.770537582477,40.0,4.0,9.0
88313.65467049266,10.0,21.0,8.0
48257.55398508284,45.0,35.0,3.0
23259.678660632155,23.0,21.0,6.0
38748.19568266685,46.0,3.0,3.0
50822.365385326135,30.0,4.0,2.0
11586.184502009322,21.0,10.0,6.0
64347.21945176446,23.0,42.0,9.0
57886.661245966265,10.0,24.0,7.0
63940.61866821846,25.0,15.0,3.0
72035.53433211865,27.0,25.0,5.0
95157.22919238223,18.0,28.0,10.0
71063.33453898577,46.0,42.0,5.0
79580.81420678072,21.0,43.0,9.0
81806.50489856642,11.0,11.0,3.0
89277.69135498758,32.0,28.0,5.0
76146.58705603557,8.0,45.0,8.0
23838.431466629758,3.0,44.0,7.0
92174.70624940637,30.0,3.0,6.0
97762.11418386198,34.0,25.0,6.0
11014.664010302306,33.0,17.0,6.0
63673.06704113228,39.0,40.0,2.0
10441.613184928921,17.0,22.0,9.0
54399.56863342944,14.0,47.0,9.0
46780.44044582757,27.0,17.0,3.0
24181.86152444112,22.0,46.0,7.0
88470.27773617914,14.0,40.0,4.0
6553.574624563929,37.0,6.0,8.0
17656.950624305708,3.0,46.0,6.0
77527.49358327783,15.0,23.0,4.0
4362.247506442079,31.0,29.0,3.0
68797.9693015293,31.0,35.0,6.0
55758.568331056194,46.0,6.0,7.0
97211.35134452936,4.0,44.0,10.0
5279.582550981152,18.0,22.0,2.0
89150.29026129631,9.0,18.0,6.0
45929.9595021587,18.0,3.0,6.0
10121.23411899233,44.0,23.0,3.0
42657.52295730665,10.0,25.0,7.0
53571.18426716227,31.0,26.0,10.0
78379.621591368,34.0,44.0,5.0
86744.85271310041,14.0,26.0,4.0
8054.330184261097,7.0,8.0,7.0
33403.93951486792,38.0,18.0,9.0
48154.04662059369,37.0,30.0,4.0
15140.684009766346,29.0,19.0,8.0
48948.42571495925,27.0,42.0,4.0
91627.94498076536,28.0,31.0,7.0
95734.2686898548,16.0,25.0,8.0
39718.42051154483,40.0,8.0,5.0
68576.95978872427,26.0,37.0,2.0
31533.545165639265,37.0,45.0,6.0
82512.25407991733,37.0,23.0,4.0
68337.05880050629,29.0,30.0,3.0
62047.03560979204,26.0,27.0,7.0
36322.95242795132,39.0,23.0,8.0
84062.6608326888,36.0,14.0,2.0
76861.9511868878,14.0,41.0,6.0
40328.303126157174,4.0,28.0,6.0
49442.20780765717,13.0,23.0,6.0
21927.4148250716,15.0,47.0,8.0
50748.93152069925,24.0,7.0,4.0
9490.094973216548,42.0,38.0,3.0
95591.49151829618,29.0,27.0,3.0
44387.79750586661,15.0,22.0,4.0
84322.6629227024,22.0,37.0,7.0
37956.461383387854,26.0,38.0,3.0
20554.73161741204,31.0,19.0,7.0
52581.17071158166,18.0,14.0,5.0
41956.02697295245,37.0,5.0,2.0
92606.40047268494,42.0,8.0,6.0
39946.38619722369,14.0,26.0,7.0
74094.98013434246,46.0,8.0,6.0
67711.29054374424,13.0,33.0,6.0
68258.83078395619,15.0,33.0,6.0
47078.956404100245,27.0,4.0,4.0
86934.25771746425,22.0,47.0,9.0
54918.07335446433,31.0,25.0,3.0
16595.108326021866,3.0,36.0,2.0
63691.359918105794,28.0,4.0,5.0
74876.11907718664,41.0,14.0,3.0
79181.36370377256,18.0,22.0,5.0
91087.93596813132,29.0,32.0,3.0
34668.92384333632,39.0,20.0,9.0
23082.748630309783,4.0,21.0,4.0
38664.693905932145,44.0,4.0,3.0
92158.8292774993,36.0,11.0,8.0
50660.74915567637,24.0,9.0,3.0
36616.38949143279,3.0,10.0,6.0
43106.14201006392,26.0,10.0,8.0
65591.21456146691,30.0,39.0,9.0
70466.80591182836,35.0,9.0,10.0
38966.90350753623,3.0,31.0,7.0
7223.787445971859,3.0,18.0,3.0
48952.97262448201,15.0,36.0,9.0
8682.008892767191,41.0,30.0,6.0
43826.34122054737,35.0,27.0,8.0
45643.64146622685,12.0,10.0,4.0
39941.55931483589,40.0,38.0,3.0
85359.60669668416,37.0,13.0,3.0
82226.94333743578,17.0,22.0,3.0
1197.87073731546,36.0,33.0,2.0
48955.60310219224,13.0,12.0,9.0
449.15816255092165,25.0,39.0,2.0
16030.3666233337,46.0,17.0,10.0
22165.807671498012,24.0,3.0,2.0
14317.317700277723,19.0,35.0,8.0
57441.49782402497,39.0,31.0,10.0
69810.97557520546,46.0,27.0,5.0
95978.53881930087,4.0,29.0,3.0
82821.766226635,39.0,28.0,7.0
56290.95046676134,27.0,18.0,5.0
43400.402832275104,42.0,30.0,7.0
97417.06755279283,15.0,35.0,9.0
53393.54285696786,23.0,26.0,6.0
50936.5092573236,27.0,14.0,2.0
86067.23999052623,36.0,2.0,8.0
11782.997784468842,23.0,14.0,5.0
45037.911906243025,33.0,41.0,7.0
78419.11186388621,39.0,22.0,9.0
36242.02934376154,39.0,6.0,3.0
15446.793409690683,16.0,14.0,4.0
29646.52008921476,33.0,29.0,8.0
79473.51141972312,4.0,12.0,6.0
7487.810131195029,4.0,2.0,4.0
98309.75667495297,45.0,18.0,7.0
31803.4034039551,30.0,9.0,3.0
52383.89539991095,13.0,16.0,8.0
84227.64846866176,6.0,41.0,6.0
69191.20036323128,11.0,42.0,9.0
28175.97343906678,32.0,7.0,6.0
17870.143732246725,34.0,16.0,7.0
83196.61310521237,16.0,14.0,6.0
74359.74350681191,38.0,14.0,4.0
97469.29270266602,30.0,6.0,9.0
42757.583244870555,39.0,11.0,9.0
66015.19734934307,10.0,39.0,8.0
69850.17131406703,28.0,2.0,9.0
28831.242136887126,38.0,32.0,9.0
40334.61665918491,25.0,17.0,6.0
53724.232117376785,28.0,9.0,4.0
72533.73625907827,45.0,3.0,5.0
90687.58615103192,46.0,39.0,8.0
10570.246152092408,14.0,12.0,3.0
25568.387533021512,43.0,30.0,5.0
95194.72063704603,16.0,44.0,9.0
74613.50703094286,33.0,45.0,4.0
99819.6950658517,43.0,5.0,8.0
6828.438079863544,10.0,31.0,9.0
7850.529425901386,21.0,15.0,4.0
69595.67655847537,22.0,5.0,10.0
48856.88659235061,16.0,5.0,6.0
4524.711302021314,10.0,10.0,9.0
36569.87327234458,32.0,10.0,8.0
35957.43395771826,43.0,32.0,4.0
30178.264713705707,32.0,21.0,9.0
88818.25996866089,44.0,7.0,4.0
43946.83695576363,8.0,21.0,9.0
6480.351125646366,16.0,33.0,6.0
48412.32604139092,14.0,9.0,7.0
49369.26098368117,45.0,26.0,3.0
88984.71941865802,44.0,35.0,4.0
22403.971468300875,34.0,23.0,7.0
43010.364022888425,23.0,14.0,7.0
68961.71290214188,38.0,4.0,8.0
84281.11161290486,3.0,34.0,8.0
54953.02387351474,6.0,27.0,3.0
19898.874354373853,46.0,15.0,5.0
91899.96184635143,3.0,21.0,3.0
73692.55343519241,42.0,9.0,8.0
58844.65622083982,6.0,36.0,4.0
16196.907044305057,40.0,32.0,5.0
63762.080008068224,39.0,30.0,5.0
34681.66655070459,26.0,36.0,6.0
80042.36230538905,17.0,20.0,6.0
58782.094659582464,21.0,27.0,8.0
54162.87248898989,38.0,43.0,3.0
77052.29938349174,6.0,39.0,4.0
5407.422976809545,14.0,31.0,3.0
56049.17521994404,31.0,6.0,6.0
89700.26998272314,41.0,18.0,8.0
72590.72528097132,37.0,37.0,6.0
31467.82204138407,40.0,19.0,10.0
17642.912727222258,42.0,44.0,7.0
96241.9289943129,38.0,42.0,3.0
4022.006621173001,29.0,11.0,5.0
57238.17065903488,46.0,40.0,4.0
73173.89823794414,11.0,13.0,10.0
43831.64615966129,15.0,45.0,2.0
69893.87735963034,48.0,34.0,4.0
32075.408711865788,11.0,15.0,3.0
51662.19884027216,47.0,15.0,8.0
38967.460069424924,12.0,39.0,3.0
31884.381003471488,40.0,42.0,4.0
41936.97513909818,31.0,5.0,6.0
74470.47899931442,34.0,9.0,7.0
98941.78021450866,9.0,29.0,5.0
67546.86941398568,40.0,19.0,7.0
38854.81186951267,27.0,24.0,8.0
56736.896803381904,43.0,41.0,10.0
37377.76214143969,32.0,41.0,3.0
64232.85785735987,39.0,25.0,5.0
30517.338216659704,37.0,21.0,6.0
30929.75342909386,8.0,39.0,10.0
68619.94673694222,36.0,31.0,6.0
96211.49024029572,28.0,33.0,8.0
39452.919137076766,3.0,29.0,10.0
89851.35474999931,38.0,19.0,8.0
23533.54473174024,22.0,36.0,8.0
95726.24884687622,8.0,45.0,6.0
16208.02559254785,18.0,28.0,7.0
689.6252030866096,28.0,5.0,8.0
60851.75963369123,28.0,5.0,3.0
60522.845893160316,41.0,36.0,9.0
67437.15984500821,44.0,40.0,3.0
86561.68449452601,30.0,31.0,3.0
12825.840629925011,11.0,43.0,3.0
26904.058346710153,9.0,31.0,8.0
32233.927452203265,40.0,32.0,2.0
11135.098921410687,22.0,27.0,3.0
53027.73868809552,28.0,45.0,4.0
15820.110272915112,44.0,43.0,4.0
38272.82232534089,16.0,43.0,3.0
56017.991864493015,40.0,45.0,6.0
38318.571536747004,32.0,11.0,5.0
7497.50969322307,18.0,33.0,5.0
79236.87404758106,36.0,39.0,3.0
43216.5639247975,45.0,44.0,5.0
80259.49416997141,37.0,4.0,7.0
54428.246110990694,40.0,8.0,9.0
62479.81950696519,19.0,2.0,9.0
44804.43835085451,39.0,3.0,7.0
60234.43419126881,35.0,31.0,3.0
17390.476843642875,44.0,36.0,2.0
97084.05760461884,29.0,5.0,8.0
99922.05559880495,33.0,17.0,4.0
79565.28050247265,14.0,39.0,4.0
12988.180188087861,6.0,18.0,8.0
74201.24226459567,4.0,30.0,5.0
20494.74776229381,28.0,34.0,6.0
2284.5498275179384,5.0,31.0,8.0
17880.361259922596,14.0,15.0,3.0
52996.12097441932,13.0,30.0,7.0
36234.475431690444,40.0,28.0,8.0
66248.76232590494,41.0,16.0,7.0
1297.9465250190124,41.0,46.0,3.0
40471.19652703168,22.0,27.0,8.0
99469.0524962705,46.0,18.0,2.0
65224.839382125065,47.0,44.0,7.0
58303.03772225557,3.0,10.0,9.0
79365.18237565551,42.0,29.0,6.0
32446.463069742964,39.0,10.0,3.0
50094.17304554188,18.0,38.0,9.0
29466.088988911528,41.0,41.0,7.0
56326.60879104928,24.0,48.0,10.0
80245.57769788899,26.0,36.0,4.0
69914.41888783909,29.0,20.0,7.0
48617.55514370261,8.0,24.0,4.0
75289.56140861164,8.0,24.0,6.0
45817.891090293015,7.0,5.0,9.0
34120.90443117314,34.0,30.0,8.0
28645.60293846831,3.0,22.0,10.0
17669.344354602283,14.0,13.0,3.0
62096.47342000239,11.0,23.0,2.0
44507.057491581196,20.0,28.0,5.0
69541.46681518549,25.0,31.0,5.0
41299.41274801735,6.0,45.0,4.0
86110.79326241046,25.0,21.0,6.0
40474.83379440877,18.0,29.0,7.0
60216.24248859728,36.0,15.0,9.0
14100.5970860654,28.0,30.0,8.0
77076.53361353386,22.0,28.0,3.0
95047.41371591024,27.0,36.0,7.0
44320.412341170144,37.0,28.0,10.0
62352.37696620784,40.0,37.0,3.0
10654.311094317782,24.0,6.0,7.0
55390.180266370306,5.0,5.0,9.0
50786.46512215499,39.0,7.0,3.0
62183.56414140858,28.0,44.0,3.0
21130.514911091166,11.0,9.0,4.0
12050.551145839567,34.0,27.0,6.0
71150.95537331451,18.0,39.0,7.0
57806.55966327196,42.0,18.0,9.0
61059.10658982906,19.0,12.0,4.0
3677.6767278225234,6.0,33.0,8.0
9011.045767983713,39.0,3.0,10.0
27674.84716684251,40.0,21.0,5.0
87983.17543596287,48.0,18.0,9.0
20231.8411642954,26.0,22.0,8.0
23730.278005332766,34.0,32.0,2.0
40517.15554945957,47.0,20.0,5.0
84798.0459862113,17.0,40.0,5.0
37909.996853023695,5.0,39.0,8.0
65566.36031209539,26.0,44.0,8.0
72371.69637800883,8.0,4.0,6.0
13910.021860076411,3.0,23.0,6.0
9712.752075440225,43.0,10.0,8.0
21872.944922749357,35.0,32.0,6.0
18919.64090504191,25.0,26.0,8.0
20448.53443067166,20.0,47.0,9.0
64525.10018409265,20.0,41.0,10.0
77323.62144012963,4.0,15.0,6.0
72571.12048664269,37.0,34.0,7.0
55962.38003969035,48.0,43.0,5.0
36269.93350378317,12.0,23.0,7.0
81238.38240002657,31.0,11.0,10.0
69447.2803892054,3.0,11.0,4.0
1975.1667800007208,8.0,40.0,7.0
16534.477242248082,23.0,38.0,7.0
98285.9103372737,22.0,41.0,4.0
52588.73231365878,9.0,24.0,5.0
34858.35019616203,25.0,40.0,5.0
16802.89618864186,45.0,14.0,6.0
56120.86509196553,29.0,5.0,4.0
23738.469993332543,43.0,6.0,3.0
63167.65548732573,17.0,44.0,3.0
1495.6493094048571,6.0,9.0,4.0
44496.54157789343,36.0,5.0,10.0
16845.831640773424,6.0,11.0,6.0
66729.9886783717,13.0,12.0,7.0
50687.4382362873,21.0,21.0,5.0
51749.801502919756,27.0,25.0,7.0
65798.56657485093,43.0,37.0,6.0
10440.250198461268,32.0,42.0,8.0
27623.0826897044,27.0,34.0,3.0
8657.217713240625,42.0,47.0,2.0
21237.644306914353,43.0,47.0,7.0
57299.83996232108,48.0,5.0,2.0
40717.74501983697,9.0,34.0,6.0
50554.80731452365,7.0,19.0,8.0
80396.5999302457,20.0,40.0,9.0
42085.681390413985,36.0,28.0,5.0
3312.5592130048585,35.0,16.0,2.0
9894.956901682612,35.0,9.0,2.0
77100.61921163506,34.0,12.0,7.0
41812.80623366934,19.0,42.0,5.0
6244.658045189797,46.0,33.0,10.0
37156.450880482786,47.0,22.0,3.0
19326.50494133275,22.0,14.0,5.0
35093.50682048315,47.0,31.0,5.0
40335.74457880362,13.0,12.0,8.0
52613.38873842567,41.0,44.0,7.0
15297.50617237736,10.0,24.0,6.0
19901.078104677385,37.0,15.0,3.0
10241.712075875337,32.0,4.0,6.0
28117.34469102721,32.0,37.0,4.0
76230.16725942152,47.0,27.0,8.0
99200.85201112226,22.0,18.0,5.0
97954.25036809855,30.0,31.0,4.0
9238.28476067007,19.0,2.0,9.0
78020.43933450602,22.0,6.0,7.0
55253.0057412129,47.0,31.0,4.0
40878.9999814323,27.0,43.0,5.0
