random-seed,gerreproduce,patch-variability,ger-gain-from-food,grass-regrowth-time
93435.74811628528,2.0,56.0,18.0,5.0
90597.63822511595,1.0,74.0,11.0,8.0
16982.76125568625,4.0,74.0,13.0,8.0
16699.61170247747,4.0,55.0,15.0,6.0
28157.469721325,2.0,45.0,12.0,3.0
6179.518770365769,3.0,20.0,13.0,8.0
94771.76114105657,4.0,85.0,12.0,4.0
33578.60018721774,3.0,49.0,6.0,7.0
484.70628845554353,4.0,82.0,3.0,2.0
67677.6225478814,5.0,61.0,11.0,8.0
62005.025338503976,4.0,79.0,2.0,9.0
63793.86033744734,2.0,58.0,11.0,4.0
71497.47434714943,2.0,7.0,19.0,7.0
66512.31695558027,5.0,37.0,9.0,3.0
26240.750985721173,1.0,11.0,15.0,7.0
80863.94123983853,3.0,89.0,11.0,7.0
75610.66660458453,5.0,53.0,14.0,9.0
7348.985206523377,3.0,79.0,10.0,6.0
73945.51316585318,2.0,11.0,13.0,6.0
57639.245716119636,5.0,86.0,9.0,2.0
49540.55443392135,4.0,73.0,4.0,7.0
62660.87739813572,3.0,15.0,6.0,2.0
27385.839343720825,3.0,62.0,15.0,2.0
45351.836640958034,5.0,29.0,19.0,5.0
40493.19988950841,4.0,73.0,3.0,9.0
76904.35507506756,3.0,8.0,15.0,8.0
44726.52306404776,3.0,43.0,18.0,7.0
78452.45356986111,1.0,98.0,18.0,2.0
40234.200355441106,5.0,65.0,16.0,4.0
390.0730639751463,1.0,20.0,6.0,9.0
46513.4579074784,5.0,44.0,6.0,2.0
29701.408043886284,4.0,36.0,11.0,2.0
27357.381032065532,3.0,12.0,15.0,3.0
33221.20804680977,2.0,78.0,9.0,5.0
8561.870167645311,3.0,50.0,3.0,9.0
39192.21826950946,2.0,52.0,4.0,4.0
36962.80388864346,2.0,16.0,3.0,3.0
39717.81830594709,3.0,35.0,8.0,9.0
57146.86640326981,4.0,41.0,6.0,1.0
97490.93841812367,3.0,28.0,18.0,5.0
77942.28483137136,2.0,27.0,18.0,8.0
29762.301990419026,2.0,36.0,16.0,8.0
40226.13046644625,4.0,46.0,6.0,9.0
78769.23361073542,4.0,52.0,8.0,4.0
11279.993097103517,3.0,21.0,9.0,7.0
96157.22593816128,2.0,43.0,20.0,3.0
95987.68077363343,4.0,43.0,10.0,7.0
31357.692714509707,2.0,9.0,14.0,4.0
52691.66325962734,3.0,66.0,19.0,7.0
66417.07773571378,2.0,57.0,18.0,6.0
97904.50919028545,3.0,40.0,17.0,2.0
25959.46698392829,2.0,97.0,15.0,6.0
47303.30984205662,4.0,46.0,13.0,4.0
13634.282781913556,2.0,20.0,17.0,3.0
92499.37458303361,4.0,37.0,14.0,9.0
66437.460508277,5.0,99.0,3.0,3.0
76729.35199845891,4.0,56.0,20.0,8.0
42953.70364909051,2.0,80.0,3.0,1.0
60029.91664113856,1.0,73.0,4.0,2.0
7368.653223224338,2.0,20.0,10.0,2.0
63580.04199053954,4.0,18.0,19.0,5.0
74435.49811032324,2.0,80.0,11.0,5.0
28276.167684382162,2.0,39.0,19.0,1.0
82726.8245804177,3.0,72.0,15.0,3.0
76461.41344075704,3.0,82.0,4.0,4.0
68715.62545871332,4.0,96.0,17.0,3.0
48609.11497280393,2.0,77.0,13.0,8.0
23647.763492618516,4.0,49.0,4.0,4.0
93530.46213421607,2.0,92.0,4.0,9.0
18613.742647753024,4.0,54.0,3.0,3.0
97611.29634758084,5.0,49.0,11.0,2.0
37743.16181500758,3.0,45.0,3.0,8.0
17205.116280416732,1.0,18.0,11.0,4.0
64898.33042294291,1.0,51.0,19.0,1.0
32762.057367989662,1.0,99.0,15.0,3.0
74914.11858323652,2.0,11.0,11.0,3.0
67629.29956738705,4.0,20.0,6.0,4.0
76819.00963258382,4.0,43.0,3.0,2.0
30467.389000847616,1.0,43.0,12.0,3.0
77490.88672711374,4.0,16.0,13.0,5.0
56857.3031929895,1.0,16.0,19.0,5.0
18179.930243127215,3.0,14.0,5.0,2.0
82642.81245745836,2.0,58.0,20.0,8.0
81894.39253090568,3.0,19.0,11.0,5.0
70899.7743424328,4.0,63.0,12.0,4.0
3251.1542682331924,2.0,75.0,8.0,6.0
83516.19118173653,5.0,85.0,16.0,6.0
10034.60839969482,5.0,25.0,18.0,6.0
45898.26588088571,4.0,69.0,10.0,4.0
3917.157254425264,4.0,13.0,17.0,3.0
22480.789900373416,4.0,53.0,14.0,8.0
28093.525907404528,1.0,23.0,10.0,2.0
54970.54791742424,4.0,73.0,14.0,4.0
49994.76689559329,5.0,32.0,16.0,5.0
45590.66184492548,4.0,45.0,17.0,4.0
69175.14290436779,2.0,72.0,7.0,9.0
2071.5749085170582,1.0,86.0,7.0,10.0
49410.71478204417,4.0,97.0,7.0,7.0
45373.89893137582,4.0,76.0,19.0,3.0
19631.97180811221,4.0,34.0,15.0,7.0
46493.043798134815,4.0,83.0,3.0,3.0
89178.24563359596,3.0,44.0,5.0,3.0
75447.37317696362,2.0,47.0,2.0,8.0
82167.10781898776,5.0,63.0,9.0,7.0
6897.266766717764,2.0,10.0,15.0,8.0
42903.28372785415,4.0,62.0,9.0,8.0
83143.16636813003,4.0,42.0,9.0,2.0
47344.16675187794,2.0,54.0,9.0,4.0
50255.22926281899,5.0,74.0,3.0,2.0
56078.88921463704,3.0,66.0,10.0,7.0
32444.93536452719,4.0,43.0,10.0,5.0
65304.35485748498,4.0,44.0,6.0,2.0
60105.85554411649,2.0,100.0,14.0,6.0
79886.93616652676,2.0,76.0,4.0,6.0
40757.30400214949,4.0,83.0,5.0,6.0
78922.05171570546,3.0,57.0,18.0,6.0
8877.904882571578,1.0,68.0,13.0,8.0
92203.3061697671,2.0,96.0,15.0,8.0
45014.87488833292,3.0,56.0,10.0,1.0
19791.844161845507,3.0,71.0,12.0,6.0
69938.63822001465,2.0,22.0,10.0,7.0
31639.60765602754,3.0,16.0,16.0,6.0
40027.273315174636,3.0,69.0,16.0,5.0
47724.832960457425,1.0,52.0,14.0,7.0
44317.89692406099,4.0,47.0,18.0,10.0
84334.22938918596,3.0,84.0,10.0,5.0
10119.923583797874,4.0,9.0,18.0,7.0
43246.34614370694,3.0,90.0,2.0,3.0
2959.9033872793416,3.0,37.0,16.0,4.0
97733.33208878459,1.0,19.0,14.0,5.0
93052.59192806114,5.0,72.0,12.0,8.0
85476.93640902016,2.0,50.0,7.0,8.0
85599.47747661748,2.0,88.0,11.0,9.0
60053.048451415896,4.0,78.0,17.0,7.0
13343.601043271463,1.0,14.0,12.0,4.0
95846.00971436541,5.0,98.0,13.0,1.0
60736.54335195035,2.0,81.0,2.0,7.0
79447.30561312241,3.0,93.0,16.0,2.0
40836.81162386478,2.0,88.0,17.0,4.0
9969.406352583444,2.0,86.0,19.0,7.0
97366.343994716,1.0,26.0,11.0,4.0
27658.23472226567,1.0,94.0,16.0,3.0
64593.16388710863,2.0,69.0,12.0,1.0
92375.74548322591,1.0,96.0,4.0,4.0
19857.27973418967,5.0,68.0,11.0,9.0
93156.2297822592,5.0,73.0,17.0,9.0
91298.07560177516,2.0,64.0,11.0,7.0
36612.80059397722,4.0,87.0,13.0,9.0
69077.24179975886,1.0,35.0,6.0,9.0
61505.883864891366,3.0,83.0,7.0,9.0
97334.81384459691,1.0,85.0,13.0,6.0
95210.71095388354,1.0,11.0,7.0,4.0
9983.413303787756,4.0,69.0,2.0,5.0
46216.73420346758,1.0,35.0,19.0,6.0
35273.32091556996,2.0,40.0,13.0,5.0
8761.200024860353,3.0,50.0,12.0,4.0
6715.064412397784,3.0,28.0,8.0,4.0
96406.67264426876,5.0,97.0,8.0,5.0
82266.88912173187,3.0,55.0,12.0,10.0
52230.97025567757,4.0,63.0,17.0,4.0
72012.37964311338,1.0,21.0,12.0,5.0
48288.59018447263,1.0,76.0,15.0,6.0
48505.842907955936,3.0,73.0,13.0,3.0
5720.884182571874,4.0,23.0,17.0,4.0
23315.233610841777,3.0,28.0,11.0,9.0
60540.65814088509,3.0,93.0,13.0,9.0
57328.548828237195,3.0,20.0,6.0,8.0
49125.58202686541,2.0,58.0,10.0,9.0
7158.9200165122065,2.0,6.0,11.0,2.0
28946.88784928463,3.0,6.0,18.0,7.0
69800.49377106757,1.0,45.0,10.0,2.0
80742.03801452744,4.0,56.0,8.0,10.0
8714.007767836558,3.0,22.0,14.0,1.0
45811.467048544335,3.0,30.0,4.0,6.0
70546.51385046999,4.0,32.0,5.0,3.0
3256.045441635743,1.0,22.0,8.0,3.0
20763.37002458824,3.0,29.0,3.0,1.0
91908.80291097028,5.0,97.0,11.0,5.0
66053.34117554303,2.0,86.0,19.0,9.0
20218.608886025475,5.0,19.0,4.0,9.0
47726.224523743615,5.0,82.0,8.0,3.0
939.2403421625099,3.0,76.0,20.0,9.0
68926.13339400638,2.0,42.0,2.0,2.0
80630.61975633641,3.0,7.0,16.0,5.0
74177.55877318559,4.0,88.0,2.0,9.0
11739.156780829459,5.0,86.0,6.0,5.0
92501.54385803596,1.0,89.0,12.0,5.0
48141.66230921977,2.0,64.0,13.0,5.0
58189.37088138042,4.0,72.0,13.0,1.0
79517.18696179248,2.0,58.0,11.0,3.0
92168.73799251977,1.0,51.0,16.0,6.0
8292.14952482314,3.0,32.0,13.0,5.0
38864.73317863108,4.0,85.0,11.0,1.0
2595.9866798033836,5.0,86.0,2.0,2.0
9417.7106073284,1.0,53.0,2.0,5.0
85240.93493963484,1.0,98.0,6.0,5.0
30311.681026966216,1.0,59.0,15.0,7.0
98911.35319118861,3.0,65.0,7.0,6.0
24033.56841001786,1.0,41.0,15.0,5.0
53261.74911352955,4.0,61.0,6.0,8.0
95953.02680702286,2.0,72.0,12.0,2.0
55201.66870498343,4.0,6.0,10.0,6.0
16713.409402548223,2.0,98.0,2.0,10.0
96115.54343427965,5.0,54.0,7.0,3.0
84632.63168225746,3.0,5.0,12.0,7.0
96685.84294498243,4.0,88.0,15.0,5.0
17631.688411733485,2.0,16.0,2.0,5.0
16030.422042037992,2.0,93.0,17.0,8.0
60889.70473081251,4.0,80.0,6.0,2.0
9729.298475925581,4.0,46.0,19.0,2.0
73809.18301279635,2.0,67.0,18.0,5.0
16453.98674647976,3.0,17.0,10.0,2.0
25859.699347570135,3.0,9.0,9.0,2.0
68798.99722307619,2.0,56.0,5.0,6.0
80093.53034029892,5.0,53.0,9.0,6.0
19345.414796365323,3.0,82.0,9.0,4.0
16498.80035281694,2.0,51.0,16.0,7.0
14764.716948242607,3.0,39.0,9.0,9.0
54304.905543662244,1.0,72.0,15.0,5.0
52279.20441835153,4.0,10.0,8.0,8.0
7845.863862599942,4.0,40.0,12.0,6.0
38236.87884893104,3.0,88.0,20.0,3.0
41230.652697871315,5.0,71.0,18.0,4.0
1950.0106268635911,5.0,92.0,16.0,5.0
3312.8049440053173,5.0,23.0,16.0,6.0
35040.268759899765,1.0,80.0,7.0,4.0
77987.81229059571,4.0,97.0,5.0,4.0
43892.96922006984,2.0,61.0,19.0,5.0
29036.802021097043,5.0,43.0,5.0,4.0
19612.856591209966,2.0,26.0,12.0,8.0
1568.7176804602434,3.0,24.0,11.0,3.0
31056.372235305545,5.0,50.0,14.0,4.0
74736.06412575925,4.0,39.0,14.0,5.0
20866.653800631186,3.0,6.0,13.0,2.0
52999.47978528999,1.0,97.0,11.0,7.0
79116.55754218569,2.0,93.0,18.0,3.0
39562.908262708894,4.0,67.0,9.0,9.0
30818.20734304261,4.0,30.0,15.0,1.0
5356.960048535663,3.0,53.0,15.0,6.0
75520.77898600628,2.0,46.0,15.0,2.0
19725.741513315297,3.0,71.0,3.0,2.0
98563.46015739413,2.0,71.0,19.0,5.0
14723.837491623251,3.0,51.0,20.0,9.0
20051.064094511647,4.0,33.0,18.0,8.0
74996.03562769179,3.0,96.0,12.0,8.0
94879.17905338085,4.0,36.0,8.0,8.0
89826.60361142726,3.0,95.0,17.0,1.0
71765.97863240939,2.0,41.0,5.0,7.0
29191.470477337672,2.0,99.0,20.0,4.0
52364.56783492784,5.0,60.0,19.0,5.0
90092.40155530385,5.0,13.0,8.0,9.0
27144.27161689982,5.0,9.0,6.0,8.0
9355.137896926253,2.0,18.0,9.0,7.0
78035.08465289112,1.0,90.0,20.0,5.0
32616.60131667694,4.0,39.0,10.0,4.0
65248.80776252618,4.0,43.0,16.0,4.0
92361.96976502042,4.0,7.0,19.0,2.0
53610.85978849568,4.0,50.0,14.0,8.0
63251.88457689206,4.0,30.0,9.0,6.0
95875.61653593477,5.0,86.0,18.0,2.0
39593.538505207325,4.0,24.0,16.0,5.0
232.7900733737231,4.0,15.0,18.0,7.0
65094.16110830927,3.0,50.0,5.0,6.0
70010.62048073615,3.0,6.0,4.0,8.0
69195.74223951946,4.0,19.0,7.0,3.0
62190.720111248454,5.0,61.0,17.0,8.0
55793.97383894915,2.0,96.0,9.0,8.0
41242.07758722144,2.0,82.0,9.0,5.0
86540.43965029104,4.0,11.0,6.0,5.0
41598.63366593527,2.0,33.0,8.0,4.0
36064.493283166965,1.0,96.0,18.0,6.0
18970.22247392711,1.0,63.0,20.0,6.0
66785.22071961215,4.0,72.0,20.0,6.0
52001.5468136652,1.0,61.0,6.0,10.0
79106.47770773436,3.0,13.0,9.0,8.0
40701.68543662798,4.0,94.0,19.0,9.0
95158.33329763108,3.0,36.0,11.0,3.0
22717.349760349643,4.0,86.0,9.0,5.0
97378.8158685218,3.0,97.0,19.0,6.0
40199.87009394014,2.0,58.0,4.0,6.0
36427.674807198346,4.0,88.0,15.0,4.0
56737.57380612439,2.0,16.0,12.0,10.0
30671.34522623846,3.0,89.0,3.0,2.0
14889.577727470722,2.0,59.0,15.0,5.0
40490.15865454193,4.0,64.0,14.0,9.0
97105.85480523051,2.0,92.0,7.0,9.0
92990.90528561242,2.0,33.0,14.0,3.0
31166.0480868151,4.0,14.0,17.0,3.0
95944.37755612486,5.0,5.0,11.0,7.0
52949.05012658112,4.0,75.0,3.0,5.0
56797.54818152385,2.0,49.0,6.0,1.0
8997.530213849739,2.0,54.0,18.0,7.0
17683.322836672432,3.0,39.0,17.0,9.0
999.8434061510596,3.0,84.0,7.0,4.0
13852.578616114513,3.0,74.0,8.0,3.0
73348.8699671214,4.0,98.0,14.0,4.0
69893.49153876785,2.0,83.0,19.0,3.0
17259.88918563461,1.0,55.0,19.0,2.0
82304.75131478498,1.0,69.0,6.0,4.0
23033.5368222846,4.0,95.0,3.0,4.0
74855.8085863455,3.0,27.0,12.0,9.0
69580.65073988833,5.0,26.0,11.0,5.0
89945.04551884055,4.0,20.0,8.0,5.0
35392.54842142447,4.0,5.0,17.0,8.0
94194.09114329089,3.0,92.0,10.0,7.0
12257.203972735646,2.0,70.0,11.0,9.0
93868.01356494587,2.0,96.0,14.0,9.0
22361.427424460704,4.0,66.0,3.0,9.0
4312.1678089264915,2.0,80.0,12.0,6.0
12711.709371774341,1.0,96.0,2.0,7.0
88835.43527553265,4.0,90.0,8.0,8.0
23062.1187892454,4.0,64.0,4.0,2.0
9521.448671780461,3.0,97.0,17.0,2.0
93340.90337984504,2.0,89.0,7.0,5.0
7157.53091519089,4.0,15.0,12.0,10.0
97774.26226692038,1.0,27.0,8.0,2.0
97411.86716286447,4.0,9.0,7.0,2.0
86420.72924611611,4.0,10.0,12.0,9.0
4787.298083978246,2.0,46.0,3.0,5.0
68307.16219714242,2.0,82.0,15.0,1.0
63881.2696943784,3.0,23.0,14.0,1.0
80004.93071678928,2.0,84.0,6.0,6.0
82271.46364830244,1.0,38.0,12.0,10.0
71944.902846059,2.0,17.0,6.0,3.0
5864.058428742826,4.0,83.0,3.0,5.0
87237.9826626528,3.0,31.0,9.0,10.0
41423.764205324784,4.0,26.0,9.0,6.0
72236.95260909606,1.0,35.0,9.0,6.0
81551.64294149358,4.0,9.0,14.0,1.0
63222.05930365696,5.0,84.0,8.0,8.0
50905.74318407899,4.0,82.0,19.0,8.0
20553.24317943687,2.0,98.0,19.0,2.0
25886.692084386348,3.0,12.0,18.0,7.0
19031.088100340803,4.0,62.0,12.0,7.0
22114.985037978564,5.0,46.0,9.0,3.0
89956.36618950732,3.0,84.0,3.0,6.0
36146.52523104621,4.0,18.0,10.0,1.0
21543.713766558754,5.0,31.0,15.0,7.0
41996.661094351184,1.0,9.0,3.0,10.0
15462.969338467334,3.0,71.0,14.0,9.0
68549.84467967032,5.0,10.0,19.0,8.0
65155.65736361759,2.0,6.0,5.0,9.0
98529.08556691364,3.0,52.0,7.0,3.0
15858.02009506945,2.0,31.0,11.0,5.0
13312.834811830091,2.0,8.0,7.0,9.0
70120.6643003456,3.0,33.0,19.0,7.0
24155.51218507787,2.0,42.0,16.0,1.0
74401.9292301567,4.0,43.0,2.0,9.0
39398.26222158606,2.0,51.0,19.0,5.0
28298.637680820397,4.0,94.0,4.0,9.0
11433.22111615385,4.0,40.0,16.0,3.0
92650.7585291385,1.0,15.0,8.0,4.0
48275.28969358352,2.0,65.0,14.0,3.0
61573.08983950194,4.0,34.0,13.0,6.0
64324.737751812856,2.0,53.0,17.0,3.0
23115.968999415443,3.0,74.0,17.0,3.0
79980.91531206026,3.0,56.0,7.0,9.0
51133.349281753515,2.0,37.0,15.0,2.0
68163.29686733108,3.0,32.0,18.0,8.0
17735.948075775737,3.0,63.0,13.0,7.0
22643.99834920204,2.0,75.0,13.0,3.0
31628.61046821808,5.0,38.0,7.0,4.0
60074.00873474635,1.0,92.0,10.0,8.0
58449.944973886115,1.0,68.0,3.0,8.0
92289.2350732922,3.0,87.0,15.0,5.0
85782.63686137303,5.0,64.0,19.0,2.0
52644.38286924768,2.0,65.0,11.0,6.0
45231.889275592635,4.0,83.0,11.0,4.0
56793.602877482204,4.0,14.0,4.0,1.0
62380.05973245697,4.0,9.0,9.0,6.0
88984.76680546485,5.0,24.0,10.0,9.0
91089.66467355599,3.0,79.0,11.0,10.0
81679.46564483918,2.0,69.0,9.0,3.0
96231.09032912552,2.0,88.0,17.0,9.0
73732.73915136137,3.0,59.0,12.0,2.0
16735.396553599072,2.0,21.0,19.0,5.0
12040.685100215145,2.0,38.0,5.0,6.0
2618.725977825466,2.0,38.0,14.0,6.0
99405.24603070358,4.0,64.0,17.0,5.0
25418.078916072587,4.0,16.0,8.0,7.0
30869.51709654039,2.0,38.0,17.0,5.0
44860.80565197685,4.0,91.0,17.0,10.0
86681.71666017409,4.0,24.0,11.0,7.0
63115.57558473383,5.0,40.0,5.0,3.0
93273.21715644989,3.0,52.0,6.0,4.0
23768.210735863522,4.0,68.0,19.0,1.0
78353.68437174917,4.0,90.0,4.0,5.0
20570.907250933084,1.0,24.0,19.0,2.0
54303.53249046579,5.0,91.0,18.0,6.0
76698.45725293049,3.0,25.0,15.0,9.0
92439.49887097548,4.0,34.0,19.0,7.0
95293.84032100698,3.0,64.0,19.0,2.0
66436.32422314303,5.0,37.0,3.0,1.0
16982.140329929072,3.0,47.0,8.0,5.0
85021.49038040896,1.0,76.0,6.0,8.0
97693.05795504324,3.0,48.0,17.0,8.0
5535.452853027308,1.0,68.0,9.0,7.0
17419.055402338603,3.0,31.0,3.0,7.0
26697.611821475155,3.0,30.0,7.0,4.0
86194.94485854334,2.0,75.0,16.0,3.0
36905.80189026665,1.0,98.0,9.0,3.0
62877.37940259056,2.0,58.0,5.0,1.0
83535.13258053607,2.0,67.0,3.0,6.0
20065.228766862092,3.0,7.0,7.0,2.0
81264.81585803078,4.0,26.0,7.0,8.0
96915.74827628148,4.0,69.0,8.0,8.0
5779.492822448711,2.0,42.0,13.0,4.0
36036.03373017505,4.0,75.0,14.0,4.0
52997.85727785909,1.0,77.0,17.0,8.0
47605.376422761365,2.0,87.0,8.0,9.0
87.82578947607831,3.0,63.0,20.0,2.0
67575.4454264376,3.0,80.0,16.0,6.0
38092.6518591336,4.0,95.0,9.0,4.0
83675.51355808019,3.0,10.0,17.0,9.0
44117.497369298304,3.0,82.0,13.0,5.0
43902.55708704269,4.0,70.0,13.0,9.0
63596.67339577644,4.0,81.0,19.0,6.0
77586.15551891923,5.0,43.0,4.0,10.0
81157.73601294139,1.0,55.0,12.0,4.0
99135.83273032948,4.0,88.0,14.0,8.0
12540.725448011486,2.0,60.0,14.0,10.0
13337.248312524216,1.0,70.0,5.0,10.0
93938.03148930916,3.0,90.0,13.0,2.0
15822.94076220348,1.0,28.0,13.0,6.0
80057.0899486427,3.0,58.0,13.0,6.0
31605.390170324074,2.0,32.0,19.0,7.0
42533.37915726153,2.0,15.0,16.0,2.0
18120.99743816419,4.0,94.0,8.0,5.0
65360.68116615371,3.0,87.0,8.0,1.0
6630.799274934252,2.0,63.0,2.0,9.0
12993.162159923653,1.0,92.0,6.0,4.0
58460.46952460348,2.0,35.0,15.0,2.0
54951.631296642736,3.0,14.0,19.0,3.0
1591.9510952455507,1.0,63.0,5.0,5.0
86415.14079325204,5.0,35.0,19.0,3.0
95790.7276948148,4.0,36.0,19.0,7.0
69133.81970383614,5.0,49.0,9.0,3.0
92885.56738752221,1.0,99.0,19.0,9.0
90928.22478810993,2.0,34.0,15.0,3.0
47651.30779017019,5.0,41.0,15.0,6.0
36120.020954740525,3.0,20.0,6.0,7.0
18916.14674306598,4.0,9.0,13.0,10.0
81702.19666449871,3.0,73.0,4.0,4.0
10191.59529717202,3.0,50.0,10.0,9.0
50470.15650182457,4.0,38.0,17.0,2.0
68700.6142604343,3.0,95.0,8.0,4.0
79555.99111725784,4.0,75.0,4.0,6.0
10389.655771530986,4.0,12.0,12.0,1.0
67004.63345350338,2.0,76.0,15.0,4.0
92836.04863563359,2.0,50.0,16.0,8.0
66539.02979645223,3.0,67.0,10.0,3.0
46196.08331195031,2.0,8.0,18.0,10.0
19691.84766758238,4.0,84.0,17.0,6.0
33843.8169000858,5.0,25.0,10.0,5.0
58722.56221086733,3.0,94.0,6.0,1.0
4349.342487432055,2.0,17.0,7.0,6.0
62158.049812412595,2.0,28.0,6.0,9.0
44395.676852130615,3.0,89.0,7.0,9.0
98979.24699586707,1.0,32.0,20.0,4.0
70142.7436133697,1.0,79.0,13.0,9.0
21212.357434815873,2.0,30.0,3.0,2.0
36374.760108881586,4.0,24.0,8.0,1.0
9044.59165522265,4.0,69.0,6.0,9.0
25180.76136517687,1.0,47.0,9.0,4.0
2944.560581743395,2.0,66.0,7.0,6.0
65785.19745892382,1.0,62.0,15.0,9.0
20114.709196538948,4.0,50.0,6.0,3.0
80458.46923717402,1.0,6.0,6.0,9.0
60985.07478941268,4.0,17.0,12.0,9.0
64429.91408289405,3.0,47.0,16.0,4.0
38440.706461187045,4.0,70.0,6.0,8.0
70461.80106874934,3.0,52.0,12.0,7.0
10095.067098619274,1.0,71.0,13.0,1.0
40311.90468837682,2.0,29.0,3.0,8.0
77494.92883579666,2.0,16.0,11.0,2.0
6513.727080915981,3.0,97.0,17.0,4.0
75012.76016654295,5.0,36.0,12.0,5.0
486.8654242306356,3.0,9.0,6.0,1.0
53213.03534016966,3.0,95.0,18.0,6.0
61521.58190395338,1.0,58.0,20.0,10.0
35678.805760126896,3.0,61.0,15.0,7.0
17630.482024977446,2.0,40.0,9.0,5.0
79466.37811246407,2.0,47.0,19.0,9.0
78787.71987754053,4.0,32.0,12.0,6.0
19986.125680271973,3.0,80.0,14.0,8.0
17078.993328312576,2.0,27.0,14.0,3.0
52754.12360182101,5.0,64.0,7.0,9.0
59300.312686286496,3.0,43.0,8.0,2.0
41841.35108163707,5.0,95.0,7.0,1.0
90993.13072460618,2.0,23.0,10.0,1.0
56373.05510730897,2.0,39.0,2.0,5.0
18654.373761056355,2.0,56.0,9.0,8.0
35542.462950297355,3.0,48.0,9.0,8.0
14302.717303429958,3.0,19.0,3.0,3.0
38590.04791628654,3.0,50.0,4.0,8.0
14740.83862986373,5.0,35.0,9.0,1.0
24453.2663176027,5.0,50.0,11.0,8.0
58141.45479491225,2.0,77.0,10.0,8.0
97884.45616199152,4.0,26.0,10.0,7.0
17892.798809367378,4.0,95.0,3.0,2.0
49874.25374188518,3.0,52.0,20.0,4.0
10949.527218745496,4.0,52.0,18.0,2.0
68023.58460576889,4.0,23.0,5.0,8.0
92952.59647662033,3.0,74.0,11.0,5.0
12771.744178055247,4.0,71.0,9.0,3.0
30876.114283224168,2.0,64.0,7.0,5.0
60257.34007623776,1.0,93.0,16.0,1.0
35417.60560179716,2.0,42.0,15.0,2.0
34543.574883350215,2.0,85.0,12.0,8.0
28280.45081741642,3.0,88.0,8.0,6.0
49753.50552657841,5.0,44.0,3.0,1.0
39009.31362021091,4.0,5.0,15.0,7.0
8690.464063529826,3.0,20.0,16.0,8.0
56306.01716894562,1.0,46.0,7.0,2.0
98018.11802526706,5.0,29.0,9.0,7.0
83342.52992871657,2.0,35.0,14.0,4.0
67812.58852231642,4.0,13.0,3.0,2.0
18523.85845221839,5.0,38.0,5.0,5.0
3346.9301579533,5.0,25.0,14.0,6.0
76355.62136113194,2.0,52.0,15.0,10.0
12863.765514386929,4.0,7.0,6.0,2.0
40843.40446028672,1.0,91.0,4.0,9.0
78550.45200792045,3.0,18.0,16.0,8.0
40056.695307742346,4.0,67.0,15.0,6.0
68524.53674652117,1.0,90.0,12.0,7.0
24928.65191602137,1.0,99.0,3.0,9.0
94604.42797771067,1.0,95.0,12.0,1.0
41313.981680114004,4.0,32.0,10.0,10.0
24752.594319892112,5.0,68.0,12.0,7.0
78126.98881188435,2.0,73.0,7.0,8.0
83368.29966499384,2.0,42.0,11.0,5.0
17523.997952056183,4.0,74.0,6.0,4.0
17848.30817703891,4.0,98.0,8.0,7.0
94127.4809213857,3.0,40.0,7.0,3.0
72147.8020303172,2.0,10.0,9.0,7.0
11762.987887489833,3.0,68.0,3.0,7.0
25799.32513897969,3.0,62.0,16.0,10.0
88803.92211773766,2.0,90.0,10.0,2.0
23294.08368457703,4.0,29.0,12.0,6.0
22449.481800354555,3.0,85.0,18.0,3.0
41064.49007111679,2.0,36.0,8.0,8.0
63406.581257399266,4.0,82.0,14.0,2.0
20860.92350024231,1.0,98.0,13.0,7.0
11750.163581529514,5.0,21.0,13.0,4.0
62147.65696660567,3.0,77.0,9.0,9.0
71238.81623407139,3.0,10.0,14.0,8.0
14811.706914519305,4.0,93.0,15.0,5.0
38164.10519374628,4.0,19.0,14.0,3.0
59424.69401756635,4.0,11.0,2.0,3.0
2481.1681479595827,1.0,86.0,18.0,2.0
25850.192962558398,3.0,86.0,13.0,2.0
67987.04775090596,1.0,68.0,9.0,7.0
43340.2724628693,3.0,44.0,4.0,5.0
86940.35444859305,1.0,78.0,16.0,8.0
1506.1753299333664,4.0,19.0,12.0,4.0
15414.11098321258,3.0,56.0,15.0,6.0
1406.7471199278796,5.0,87.0,15.0,7.0
36141.522894968075,2.0,33.0,10.0,8.0
30145.288254972264,2.0,25.0,14.0,6.0
49148.689997837435,5.0,90.0,11.0,7.0
60808.40801338738,4.0,99.0,2.0,6.0
33027.39442236751,4.0,69.0,18.0,4.0
79674.0675647015,4.0,75.0,9.0,7.0
26285.805926412802,4.0,35.0,15.0,6.0
44295.2221795503,2.0,90.0,11.0,5.0
48320.582261662865,1.0,82.0,15.0,3.0
14050.368557072423,3.0,30.0,6.0,4.0
55165.84852347864,3.0,79.0,9.0,4.0
46651.28744787084,3.0,9.0,10.0,1.0
95672.40860788124,1.0,50.0,19.0,3.0
47707.68912170443,4.0,70.0,19.0,2.0
46339.606485625685,5.0,57.0,5.0,3.0
73713.35582232285,2.0,90.0,18.0,8.0
69563.15426532608,4.0,20.0,17.0,5.0
41086.15602188446,3.0,52.0,7.0,3.0
40786.08359417153,3.0,55.0,4.0,4.0
34588.41271573086,3.0,67.0,11.0,8.0
52966.39255346826,2.0,27.0,18.0,9.0
87757.35862127818,2.0,75.0,14.0,8.0
77029.72425781545,4.0,15.0,11.0,6.0
8863.18875422799,2.0,34.0,11.0,7.0
