mean_d-greater-s,mean_count turtles with [moved? = TRUE],mean_sprout-count,min_d-greater-s,min_count turtles with [moved? = TRUE],min_sprout-count,last_d-greater-s,last_count turtles with [moved? = TRUE],last_sprout-count,sd_d-greater-s,sd_count turtles with [moved? = TRUE],sd_sprout-count,trend_d-greater-s,trend_count turtles with [moved? = TRUE],trend_sprout-count,max_d-greater-s,max_count turtles with [moved? = TRUE],max_sprout-count,snap_100_d-greater-s,snap_100_count turtles with [moved? = TRUE],snap_100_sprout-count,snap_200_d-greater-s,snap_200_count turtles with [moved? = TRUE],snap_200_sprout-count,snap_300_d-greater-s,snap_300_count turtles with [moved? = TRUE],snap_300_sprout-count,snap_400_d-greater-s,snap_400_count turtles with [moved? = TRUE],snap_400_sprout-count,snap_500_d-greater-s,snap_500_count turtles with [moved? = TRUE],snap_500_sprout-count,snap_600_d-greater-s,snap_600_count turtles with [moved? = TRUE],snap_600_sprout-count,snap_700_d-greater-s,snap_700_count turtles with [moved? = TRUE],snap_700_sprout-count,snap_800_d-greater-s,snap_800_count turtles with [moved? = TRUE],snap_800_sprout-count,snap_900_d-greater-s,snap_900_count turtles with [moved? = TRUE],snap_900_sprout-count
994.269,708.696,1381.497,0.0,0.0,0.0,999.0,875.0,2377.0,39.415157477803064,139.0109405190829,753.6743447875874,0.02225701625701645,0.43524674724674733,2.555797625797626,1000.0,880.0,2377.0,1000.0,369.0,0.0,998.0,557.0,618.0,998.0,663.0,1028.0,996.0,715.0,1308.0,996.0,735.0,1530.0,999.0,786.0,1766.0,998.0,801.0,1949.0,997.0,832.0,2124.0,997.0,851.0,2264.0
451.375,722.459,157.689,0.0,0.0,0.0,191.0,780.0,440.0,159.76385816260196,56.64260162633766,143.94496962033793,-0.5424203004203003,0.1617006597006597,0.4869179169179168,773.0,823.0,440.0,699.0,648.0,0.0,589.0,705.0,3.0,556.0,703.0,18.0,492.0,693.0,69.0,425.0,748.0,142.0,376.0,740.0,193.0,341.0,778.0,254.0,296.0,765.0,318.0,232.0,756.0,376.0
500.95,127.887,2157.851,0.0,0.0,0.0,543.0,18.0,5165.0,52.402895912344604,113.58475351472111,1603.6934067330326,0.06263471063471104,-0.34296118896118916,5.522659508659508,603.0,855.0,5165.0,496.0,242.0,0.0,414.0,255.0,450.0,532.0,238.0,959.0,555.0,127.0,1428.0,540.0,75.0,2002.0,513.0,45.0,2566.0,515.0,26.0,3221.0,497.0,25.0,3871.0,510.0,27.0,4522.0
88.604,748.429,706.667,0.0,0.0,0.0,80.0,973.0,942.0,58.572136583874126,338.691332866668,355.8759560731814,-0.01408983808983796,0.9436108816108816,1.00799708999709,568.0,973.0,942.0,0.0,39.0,0.0,181.0,351.0,329.0,165.0,848.0,817.0,87.0,888.0,858.0,104.0,940.0,909.0,73.0,967.0,936.0,86.0,970.0,939.0,84.0,971.0,940.0,75.0,971.0,940.0
377.502,19.548,2564.13,0.0,0.0,0.0,378.0,13.0,5649.0,53.64170015948412,51.57126812479976,1743.5884121833342,-0.056312420312420175,-0.032587748587748634,6.031644331644331,543.0,828.0,5649.0,517.0,0.0,0.0,374.0,25.0,724.0,352.0,6.0,1345.0,319.0,14.0,1935.0,346.0,13.0,2515.0,365.0,11.0,3131.0,366.0,15.0,3785.0,354.0,16.0,4390.0,394.0,18.0,5028.0
708.464,945.665,276.447,0.0,0.0,0.0,655.0,1000.0,336.0,109.6056691234534,110.67886327117625,116.31759622258367,-0.25028445428445456,0.26188326388326405,0.284017514017514,992.0,1000.0,336.0,979.0,678.0,0.0,712.0,944.0,278.0,661.0,995.0,329.0,657.0,999.0,333.0,657.0,1000.0,334.0,657.0,1000.0,334.0,657.0,999.0,334.0,656.0,1000.0,335.0,656.0,999.0,335.0
995.348,743.643,1226.132,0.0,0.0,0.0,998.0,896.0,2101.0,38.25518129613188,126.54035542466274,669.1568774031986,0.017325365325366132,0.3962964542964546,2.2651457971457973,1000.0,901.0,2101.0,1000.0,449.0,0.0,1000.0,595.0,535.0,999.0,682.0,905.0,998.0,743.0,1167.0,998.0,769.0,1371.0,996.0,808.0,1575.0,998.0,839.0,1736.0,999.0,863.0,1879.0,1000.0,877.0,1998.0
993.823,755.942,1167.254,0.0,0.0,0.0,998.0,895.0,1986.0,41.393401297791335,125.20186354843128,629.4999122192157,0.026744384744384942,0.3907960987960989,2.128924072924073,1000.0,903.0,1986.0,1000.0,451.0,0.0,998.0,628.0,540.0,999.0,726.0,887.0,996.0,769.0,1120.0,998.0,795.0,1303.0,1000.0,810.0,1473.0,1000.0,840.0,1650.0,1000.0,871.0,1790.0,1000.0,892.0,1899.0
38.984,4.562,1627.634,0.0,0.0,0.0,14.0,0.0,3357.0,63.399887570878,49.50600121197553,1067.9921048603314,-0.14072408072408069,-0.027103827103826906,3.6897964497964493,579.0,848.0,3357.0,171.0,0.0,0.0,44.0,0.0,506.0,22.0,0.0,930.0,6.0,0.0,1283.0,14.0,0.0,1704.0,9.0,0.0,2034.0,13.0,0.0,2424.0,8.0,0.0,2721.0,12.0,0.0,3073.0
264.458,681.193,738.721,0.0,0.0,0.0,190.0,932.0,1053.0,125.52406237849385,234.27789428582383,343.3027368941291,-0.2929224649224649,0.7652375312375311,1.0812586152586154,595.0,932.0,1053.0,594.0,197.0,0.0,249.0,405.0,460.0,207.0,630.0,733.0,212.0,646.0,766.0,237.0,683.0,803.0,223.0,808.0,930.0,198.0,895.0,1017.0,197.0,920.0,1041.0,191.0,931.0,1052.0
4.658,21.656,1314.642,0.0,0.0,0.0,0.0,0.0,2872.0,34.5805297241081,86.59805808446167,941.3663430546045,-0.02507529707529714,-0.11132766332766332,3.2442138162138163,585.0,842.0,2872.0,0.0,0.0,0.0,1.0,13.0,136.0,1.0,15.0,763.0,0.0,4.0,932.0,2.0,1.0,1373.0,1.0,0.0,1660.0,0.0,0.0,2008.0,1.0,0.0,2321.0,0.0,0.0,2596.0
991.604,253.064,2739.973,0.0,0.0,0.0,991.0,251.0,5924.0,37.87665750828607,65.15826811694727,1829.563628921116,0.012067200067200799,-0.0662666342666342,6.327700293700293,1000.0,851.0,5924.0,1000.0,209.0,0.0,999.0,212.0,771.0,997.0,245.0,1512.0,989.0,280.0,2167.0,994.0,251.0,2713.0,992.0,212.0,3290.0,994.0,220.0,4000.0,994.0,239.0,4683.0,996.0,267.0,5342.0
121.874,175.29,1536.814,0.0,0.0,0.0,2.0,233.0,3067.0,222.49022028844306,68.84234089570167,964.2196779800753,-0.5615923775923775,0.0935864135864138,3.3262565302565297,660.0,871.0,3067.0,652.0,35.0,0.0,207.0,188.0,575.0,30.0,156.0,945.0,3.0,145.0,1207.0,8.0,186.0,1644.0,4.0,184.0,1933.0,7.0,204.0,2235.0,5.0,206.0,2535.0,2.0,229.0,2813.0
971.978,620.746,1791.874,0.0,0.0,0.0,998.0,868.0,3042.0,57.215186061044584,205.18206423564428,966.8929393288595,0.12334013134013158,0.6521357321357321,3.2674837234837226,1000.0,876.0,3042.0,899.0,151.0,0.0,941.0,393.0,782.0,995.0,561.0,1351.0,999.0,653.0,1728.0,995.0,677.0,2010.0,999.0,714.0,2279.0,1000.0,767.0,2526.0,998.0,791.0,2725.0,999.0,839.0,2908.0
323.376,588.731,655.108,0.0,0.0,0.0,164.0,701.0,887.0,179.7740321181013,142.6833509523801,295.5108227053623,-0.5720813240813242,0.3972614712614712,0.9018228138228145,685.0,839.0,887.0,678.0,204.0,0.0,491.0,609.0,466.0,495.0,484.0,525.0,326.0,585.0,713.0,225.0,651.0,817.0,190.0,670.0,855.0,167.0,692.0,878.0,162.0,699.0,885.0,163.0,701.0,887.0
187.04,753.554,752.363,0.0,0.0,0.0,225.0,980.0,1000.0,81.70028396523482,356.8945041381281,376.08993768911057,0.15754977754977748,0.9663360303360302,1.0473009813009813,550.0,980.0,1000.0,5.0,6.0,0.0,157.0,350.0,353.0,264.0,895.0,894.0,222.0,933.0,936.0,210.0,956.0,963.0,216.0,960.0,972.0,226.0,970.0,985.0,210.0,976.0,992.0,234.0,975.0,995.0
5.082,998.256,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,41.954848063126576,33.04089078702465,0.0,-0.029890817890817892,0.010424722424722511,0.0,568.0,1000.0,0.0,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0
3.728,4.726,1548.313,0.0,0.0,0.0,0.0,0.0,3270.0,31.697855069389696,51.043617857672224,1067.143548465247,-0.016862956862956795,-0.028079008079008115,3.681692871692871,568.0,870.0,3270.0,0.0,0.0,0.0,0.0,0.0,324.0,1.0,0.0,870.0,1.0,0.0,1154.0,2.0,0.0,1630.0,0.0,0.0,1954.0,2.0,0.0,2351.0,0.0,0.0,2651.0,1.0,0.0,2989.0
7.879,998.222,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,54.82317355826971,33.00152596471737,0.0,-0.04608295608295607,0.01062460662460579,0.0,592.0,1000.0,0.0,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0
983.974,645.657,1686.903,0.0,0.0,0.0,997.0,848.0,2841.0,51.73466269340113,197.21812632463553,897.8422153090155,0.07573350373350343,0.615155457155457,3.0261979881979886,1000.0,866.0,2841.0,970.0,168.0,0.0,995.0,453.0,784.0,995.0,598.0,1285.0,997.0,664.0,1621.0,997.0,709.0,1901.0,1000.0,751.0,2151.0,999.0,793.0,2367.0,999.0,811.0,2549.0,996.0,844.0,2712.0
71.479,676.886,736.851,0.0,0.0,0.0,42.0,948.0,1067.0,46.24233513783662,316.9289715441002,400.51910915585574,-0.08119112719112705,0.9367820647820648,1.2073531933531934,572.0,948.0,1067.0,68.0,51.0,0.0,85.0,186.0,154.0,94.0,755.0,810.0,61.0,769.0,884.0,63.0,793.0,910.0,65.0,849.0,969.0,57.0,906.0,1024.0,50.0,927.0,1047.0,49.0,943.0,1062.0
5.378,393.151,802.594,0.0,0.0,0.0,0.0,432.0,1721.0,31.939648025612065,53.373796932577356,567.8516066403263,-0.023973875973875954,0.06343114543114543,1.9547025707025703,572.0,846.0,1721.0,2.0,339.0,0.0,2.0,332.0,75.0,3.0,372.0,478.0,2.0,368.0,589.0,2.0,385.0,847.0,1.0,415.0,1033.0,1.0,395.0,1227.0,0.0,431.0,1407.0,1.0,422.0,1553.0
19.187,191.009,1342.417,0.0,0.0,0.0,5.0,229.0,2797.0,48.907116363572484,58.568258630422086,912.269393935256,-0.0659204639204639,0.07817020817020821,3.1461073161073156,574.0,858.0,2797.0,29.0,122.0,0.0,13.0,154.0,285.0,9.0,170.0,810.0,6.0,174.0,988.0,8.0,186.0,1439.0,7.0,190.0,1673.0,4.0,205.0,2024.0,1.0,200.0,2280.0,10.0,233.0,2568.0
971.358,639.652,1692.807,0.0,0.0,0.0,1000.0,862.0,2883.0,58.4474450767522,192.99801785510638,912.4377237658473,0.12772463572463633,0.6108619428619427,3.0850287550287545,1000.0,865.0,2883.0,890.0,176.0,0.0,950.0,451.0,760.0,999.0,583.0,1258.0,997.0,645.0,1620.0,993.0,688.0,1897.0,997.0,731.0,2161.0,998.0,783.0,2399.0,1000.0,820.0,2585.0,998.0,830.0,2737.0
7.767,330.272,1030.438,0.0,0.0,0.0,1.0,410.0,2149.0,37.92290483335921,63.817959979930414,710.0280249088765,-0.033722607722607705,0.1317527157527155,2.4448634368634363,557.0,865.0,2149.0,4.0,254.0,0.0,5.0,247.0,151.0,4.0,312.0,637.0,2.0,300.0,761.0,1.0,344.0,1108.0,2.0,336.0,1320.0,3.0,346.0,1559.0,1.0,359.0,1770.0,1.0,384.0,1973.0
960.199,614.181,1819.738,0.0,0.0,0.0,1000.0,868.0,3053.0,74.91404006593244,219.0866409414323,982.4719168281599,0.18017490617490645,0.7055709875709875,3.312707664707664,1000.0,882.0,3053.0,838.0,134.0,0.0,917.0,370.0,780.0,998.0,533.0,1365.0,994.0,639.0,1775.0,995.0,683.0,2064.0,997.0,719.0,2325.0,1000.0,776.0,2583.0,999.0,820.0,2785.0,997.0,848.0,2936.0
81.927,19.86,2036.216,0.0,0.0,0.0,29.0,9.0,4312.0,104.93960963811516,58.20991668092309,1343.6392407726116,-0.245006375006375,-0.04805218805218803,4.648783000782998,586.0,857.0,4312.0,337.0,4.0,0.0,71.0,18.0,666.0,49.0,12.0,1088.0,44.0,13.0,1591.0,46.0,13.0,2064.0,37.0,9.0,2525.0,36.0,5.0,2992.0,22.0,12.0,3439.0,27.0,11.0,3886.0
882.673,906.436,535.946,0.0,0.0,0.0,874.0,991.0,768.0,35.676351705296284,96.0525163855688,247.55747026498665,-0.009524499524499661,0.28699253899253985,0.7790776310776313,922.0,991.0,768.0,899.0,694.0,0.0,890.0,820.0,306.0,882.0,885.0,486.0,889.0,933.0,596.0,897.0,954.0,641.0,888.0,956.0,673.0,891.0,972.0,716.0,889.0,982.0,744.0,898.0,990.0,761.0
6.928,83.904,1325.388,0.0,0.0,0.0,0.0,72.0,2845.0,38.95531819918815,64.56337029616712,927.2837405325298,-0.03156318756318763,-0.06195225795225796,3.1977614577614575,564.0,866.0,2845.0,7.0,60.0,0.0,3.0,78.0,209.0,1.0,77.0,791.0,4.0,66.0,954.0,1.0,62.0,1401.0,1.0,63.0,1665.0,2.0,62.0,2010.0,1.0,78.0,2287.0,0.0,71.0,2600.0
961.083,592.307,1871.131,0.0,0.0,0.0,997.0,853.0,3227.0,72.34608566467146,205.88384771759056,1038.9900200863342,0.173510807510807,0.6670794010794009,3.52847853047853,1000.0,856.0,3227.0,849.0,140.0,0.0,914.0,371.0,771.0,999.0,531.0,1348.0,993.0,584.0,1767.0,991.0,634.0,2086.0,1000.0,666.0,2381.0,997.0,743.0,2685.0,1000.0,782.0,2908.0,999.0,826.0,3094.0
994.768,701.538,1440.631,0.0,0.0,0.0,997.0,896.0,2450.0,38.27349181875056,150.9946904894342,780.8297425425078,0.019168399168399256,0.4783970743970753,2.640012762012762,1000.0,896.0,2450.0,1000.0,337.0,0.0,998.0,529.0,636.0,997.0,633.0,1070.0,995.0,696.0,1379.0,994.0,727.0,1611.0,999.0,773.0,1836.0,999.0,815.0,2046.0,999.0,840.0,2204.0,997.0,862.0,2344.0
515.348,969.734,4.372,0.0,0.0,0.0,453.0,999.0,22.0,103.52485158646759,54.881264963555836,6.487342753392967,-0.24660755460755499,0.09786283386283531,0.018902502902502904,877.0,999.0,22.0,697.0,946.0,0.0,520.0,983.0,0.0,486.0,983.0,0.0,479.0,982.0,0.0,473.0,984.0,0.0,476.0,982.0,0.0,468.0,986.0,6.0,464.0,988.0,10.0,459.0,993.0,16.0
110.078,45.929,1610.703,0.0,0.0,0.0,14.0,19.0,3249.0,197.03584931681797,69.95884475175296,1019.755422045404,-0.4828664788664788,-0.11136476136476121,3.5209821469821474,599.0,825.0,3249.0,580.0,30.0,0.0,155.0,82.0,570.0,26.0,42.0,965.0,9.0,46.0,1283.0,13.0,31.0,1703.0,6.0,19.0,2005.0,9.0,25.0,2364.0,11.0,18.0,2661.0,11.0,22.0,2961.0
2.732,6.628,1357.847,0.0,0.0,0.0,0.0,0.0,2931.0,30.01766439948303,58.377269686067336,953.1981051129928,-0.014915978915978888,-0.03921737121737119,3.285281655281656,593.0,844.0,2931.0,0.0,0.0,0.0,1.0,0.0,189.0,0.0,0.0,812.0,0.0,0.0,969.0,0.0,0.0,1450.0,0.0,0.0,1699.0,0.0,0.0,2067.0,0.0,0.0,2373.0,0.0,0.0,2634.0
345.696,128.762,1433.812,0.0,0.0,0.0,437.0,9.0,3930.0,146.93467794908076,102.98913222277385,1201.154273461989,0.4226871866871866,-0.3219372219372223,4.088436896436896,558.0,854.0,3930.0,91.0,220.0,0.0,144.0,212.0,140.0,266.0,219.0,559.0,283.0,207.0,833.0,459.0,131.0,1179.0,503.0,68.0,1618.0,449.0,42.0,2149.0,442.0,24.0,2719.0,467.0,14.0,3293.0
198.498,990.96,3.607,0.0,0.0,0.0,216.0,993.0,21.0,47.86234423845111,33.128754881522426,6.122462821446934,-0.03097193497193508,0.0031232791232788594,0.01665914265914266,678.0,1000.0,21.0,188.0,997.0,0.0,184.0,998.0,0.0,174.0,996.0,0.0,193.0,994.0,0.0,200.0,991.0,0.0,189.0,992.0,0.0,180.0,988.0,2.0,197.0,992.0,9.0,187.0,992.0,15.0
208.422,986.332,5.467,0.0,0.0,0.0,205.0,990.0,29.0,41.59692195343301,34.42492957146022,8.886107753116661,-0.025024489024488967,0.003527643527644959,0.02473926673926674,601.0,1000.0,29.0,199.0,997.0,0.0,187.0,995.0,0.0,199.0,994.0,0.0,197.0,985.0,0.0,214.0,986.0,0.0,218.0,984.0,0.0,222.0,983.0,5.0,205.0,987.0,14.0,200.0,985.0,21.0
14.499,266.172,1240.996,0.0,0.0,0.0,2.0,348.0,2596.0,47.47146510273306,69.83107056318126,844.1413886215981,-0.058540852540852596,0.15004723804723827,2.909291165291165,550.0,833.0,2596.0,19.0,164.0,0.0,10.0,209.0,241.0,6.0,233.0,765.0,4.0,236.0,935.0,4.0,258.0,1325.0,7.0,275.0,1576.0,2.0,310.0,1870.0,1.0,330.0,2120.0,2.0,337.0,2356.0
8.268,995.309,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,44.82747122022313,40.050686873012005,0.0,-0.04785213585213585,0.027645633645634077,0.0,568.0,1000.0,0.0,3.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0
695.588,44.168,2765.699,0.0,0.0,0.0,817.0,21.0,6421.0,113.23966732554464,78.35839314330026,2004.9317345982145,0.34524652524652516,-0.1143903423903423,6.9194374214374195,825.0,844.0,6421.0,536.0,39.0,0.0,524.0,45.0,585.0,599.0,24.0,1243.0,689.0,25.0,1957.0,746.0,28.0,2671.0,790.0,30.0,3341.0,783.0,20.0,4118.0,786.0,20.0,4890.0,809.0,19.0,5686.0
762.138,804.656,911.882,0.0,0.0,0.0,706.0,930.0,1550.0,59.645711966578084,111.035551351808,498.7009625777755,-0.1614439494439486,0.3458266658266655,1.6808095688095688,938.0,930.0,1550.0,849.0,550.0,0.0,808.0,715.0,443.0,797.0,787.0,694.0,774.0,787.0,849.0,760.0,823.0,1027.0,730.0,871.0,1185.0,728.0,885.0,1299.0,712.0,911.0,1403.0,704.0,917.0,1474.0
13.802,648.547,29.61,0.0,0.0,0.0,2.0,612.0,172.0,58.87572331615124,51.15591648089209,47.92174767263809,-0.06677496677496678,-0.11048279648279649,0.1333921813921814,566.0,857.0,172.0,8.0,695.0,0.0,5.0,634.0,0.0,6.0,638.0,0.0,1.0,671.0,0.0,2.0,644.0,1.0,1.0,638.0,6.0,0.0,630.0,26.0,2.0,626.0,64.0,2.0,600.0,116.0
7.348,363.241,31.803,0.0,0.0,0.0,2.0,404.0,124.0,38.620912676942424,97.58793429005458,40.72493328416881,-0.03221274821274825,-0.10228434028434051,0.12609816009816005,571.0,877.0,124.0,3.0,445.0,0.0,3.0,310.0,0.0,0.0,311.0,0.0,0.0,297.0,1.0,1.0,311.0,7.0,1.0,310.0,19.0,2.0,338.0,48.0,4.0,359.0,78.0,2.0,382.0,102.0
11.203,606.872,112.407,0.0,0.0,0.0,3.0,615.0,319.0,45.797945270503114,27.75041650137887,107.28575558292907,-0.055362385362385316,0.00241751041751038,0.3605271905271905,525.0,837.0,319.0,6.0,616.0,0.0,3.0,624.0,0.0,1.0,628.0,6.0,1.0,623.0,42.0,2.0,599.0,89.0,1.0,609.0,135.0,1.0,584.0,194.0,1.0,625.0,229.0,1.0,631.0,278.0
686.313,18.283,3108.941,0.0,0.0,0.0,784.0,19.0,6847.0,86.66358538048145,51.25819847595118,2099.6014263471525,0.23266701466701473,-0.025886023886023825,7.2603840423840404,802.0,855.0,6847.0,693.0,0.0,0.0,586.0,6.0,876.0,575.0,4.0,1637.0,640.0,15.0,2403.0,699.0,14.0,3089.0,745.0,19.0,3699.0,768.0,8.0,4519.0,754.0,16.0,5336.0,773.0,8.0,6091.0
19.21,181.354,1446.314,0.0,0.0,0.0,5.0,236.0,3057.0,51.1061826005424,73.82489203513947,992.9966381634941,-0.07036257436257441,0.09160482760482751,3.424128436128436,580.0,868.0,3057.0,26.0,100.0,0.0,15.0,116.0,268.0,26.0,142.0,853.0,6.0,145.0,1070.0,10.0,179.0,1549.0,5.0,190.0,1809.0,6.0,207.0,2187.0,5.0,225.0,2473.0,6.0,235.0,2771.0
933.287,532.606,2127.961,0.0,0.0,0.0,998.0,824.0,3671.0,98.01686911445373,243.22087238557447,1179.7980214761337,0.26392277392277436,0.7772053892053893,4.000116634116634,1000.0,863.0,3671.0,777.0,1.0,0.0,846.0,250.0,879.0,975.0,461.0,1561.0,966.0,548.0,2013.0,980.0,594.0,2388.0,987.0,657.0,2748.0,992.0,714.0,3046.0,994.0,763.0,3288.0,993.0,787.0,3496.0
79.648,6.93,1621.865,0.0,0.0,0.0,11.0,0.0,3323.0,124.52208677981548,54.55801590967241,1055.465706110341,-0.3095353415353413,-0.04010839610839601,3.645611391611391,557.0,852.0,3323.0,373.0,1.0,0.0,98.0,5.0,511.0,34.0,0.0,943.0,13.0,0.0,1275.0,25.0,0.0,1715.0,16.0,0.0,2038.0,15.0,0.0,2402.0,15.0,0.0,2711.0,13.0,0.0,3022.0
4.309,5.713,1471.597,0.0,0.0,0.0,2.0,0.0,3120.0,33.734633820451705,52.108373904777146,1016.6355603612336,-0.0193046773046773,-0.03223404223404217,3.5062841482841476,587.0,860.0,3120.0,0.0,0.0,0.0,2.0,5.0,266.0,0.0,0.0,847.0,0.0,0.0,1090.0,1.0,0.0,1564.0,0.0,0.0,1848.0,1.0,0.0,2220.0,0.0,0.0,2519.0,2.0,0.0,2847.0
237.369,690.196,653.759,0.0,0.0,0.0,170.0,801.0,813.0,137.81685977775192,195.00619370676782,278.93006456636965,-0.3313112773112775,0.5072953352953352,0.740889734889735,593.0,856.0,813.0,592.0,182.0,0.0,250.0,552.0,492.0,200.0,756.0,745.0,162.0,785.0,795.0,166.0,801.0,811.0,171.0,801.0,813.0,169.0,801.0,813.0,169.0,801.0,813.0,170.0,801.0,813.0
342.373,900.42,652.655,0.0,0.0,0.0,180.0,993.0,818.0,250.29830976456833,191.46541097545534,254.99293318639246,-0.6401405261405265,0.42260247860247835,0.6578553158553162,998.0,995.0,818.0,998.0,332.0,0.0,345.0,952.0,653.0,304.0,960.0,694.0,270.0,971.0,728.0,245.0,973.0,753.0,220.0,985.0,778.0,207.0,987.0,791.0,194.0,993.0,804.0,189.0,989.0,809.0
270.191,605.266,795.329,0.0,0.0,0.0,223.0,902.0,1183.0,124.89366885074658,215.03684624733512,365.1396236496387,-0.237653103653104,0.7018712818712816,1.1438871458871456,600.0,902.0,1183.0,600.0,135.0,0.0,205.0,414.0,550.0,204.0,573.0,816.0,206.0,579.0,853.0,231.0,605.0,884.0,228.0,666.0,949.0,229.0,752.0,1034.0,233.0,819.0,1101.0,230.0,874.0,1155.0
990.013,155.271,3009.16,0.0,0.0,0.0,990.0,118.0,6679.0,39.1361064874881,95.72560555567144,2068.5363386704134,0.015675225675225772,-0.20128454728454714,7.151937683937684,1000.0,851.0,6679.0,1000.0,178.0,0.0,998.0,136.0,785.0,994.0,146.0,1584.0,989.0,185.0,2315.0,987.0,142.0,2924.0,991.0,87.0,3599.0,995.0,86.0,4423.0,993.0,116.0,5235.0,992.0,133.0,5968.0
16.356,996.578,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,76.62628311486942,36.404806221155866,0.0,-0.09375660975660972,0.020260292260292686,0.0,584.0,1000.0,0.0,6.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0
971.444,615.526,1824.527,0.0,0.0,0.0,1000.0,859.0,3091.0,58.69315857917351,206.59051605531167,992.1210366033982,0.12748349548349502,0.6667875067875068,3.3507883407883408,1000.0,863.0,3091.0,896.0,151.0,0.0,942.0,382.0,779.0,997.0,531.0,1355.0,999.0,630.0,1765.0,996.0,662.0,2060.0,998.0,712.0,2338.0,997.0,766.0,2584.0,998.0,814.0,2792.0,998.0,844.0,2960.0
753.56,892.796,592.294,0.0,0.0,0.0,727.0,976.0,876.0,41.19755332541,99.85012961433746,278.7489902474979,-0.08588724188724173,0.2957325557325562,0.894875070875071,852.0,983.0,876.0,825.0,656.0,0.0,782.0,811.0,342.0,765.0,884.0,525.0,739.0,920.0,631.0,761.0,933.0,692.0,747.0,940.0,749.0,740.0,960.0,800.0,723.0,971.0,835.0,749.0,981.0,860.0
49.865,358.295,66.073,0.0,0.0,0.0,87.0,454.0,200.0,42.89725836227765,77.5326639230202,69.58988195851464,0.05089006489006496,0.08624602424602418,0.22904595104595105,561.0,866.0,200.0,13.0,321.0,0.0,19.0,286.0,0.0,24.0,285.0,1.0,35.0,301.0,12.0,52.0,326.0,41.0,51.0,349.0,78.0,79.0,383.0,116.0,69.0,400.0,141.0,76.0,438.0,180.0
5.577,194.113,1357.873,0.0,0.0,0.0,0.0,254.0,2881.0,33.31486261415473,63.59173083821515,933.5196435378318,-0.02558847158847174,0.10690352890352883,3.2186351726351723,558.0,860.0,2881.0,5.0,118.0,0.0,6.0,140.0,253.0,0.0,160.0,816.0,2.0,163.0,1002.0,0.0,204.0,1459.0,0.0,210.0,1690.0,1.0,221.0,2053.0,0.0,232.0,2319.0,0.0,239.0,2617.0
2.188,3.843,1406.319,0.0,0.0,0.0,0.0,0.0,2990.0,26.574097463507023,47.434168602392575,971.2082779913894,-0.01128326328326326,-0.0228766728766729,3.3495700275700284,567.0,863.0,2990.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,823.0,1.0,0.0,1032.0,0.0,0.0,1478.0,1.0,0.0,1761.0,1.0,0.0,2135.0,0.0,0.0,2417.0,1.0,0.0,2708.0
839.479,42.838,3279.821,0.0,0.0,0.0,882.0,56.0,7160.0,48.64546802118365,68.72033000502826,2190.0255694760735,0.11102217302217322,-0.04137686937686958,7.571899421899422,899.0,870.0,7160.0,843.0,0.0,0.0,794.0,10.0,932.0,818.0,16.0,1809.0,814.0,47.0,2630.0,823.0,80.0,3278.0,866.0,20.0,3873.0,882.0,19.0,4760.0,886.0,31.0,5604.0,880.0,43.0,6412.0
699.545,960.822,116.157,0.0,0.0,0.0,662.0,1000.0,157.0,61.352864440057054,67.56062696571138,59.85930463177785,-0.15543278943278913,0.17379432579432663,0.17108712908712906,856.0,1000.0,157.0,812.0,856.0,0.0,760.0,897.0,44.0,692.0,974.0,123.0,673.0,994.0,146.0,667.0,997.0,152.0,664.0,1000.0,155.0,664.0,1000.0,155.0,664.0,998.0,155.0,663.0,999.0,156.0
7.148,650.546,0.0,0.0,0.0,0.0,0.0,629.0,0.0,41.91217121553121,64.72674782499139,0.0,-0.041375741375741355,-0.11103799503799508,0.0,550.0,914.0,0.0,0.0,711.0,0.0,0.0,633.0,0.0,0.0,630.0,0.0,0.0,629.0,0.0,0.0,629.0,0.0,0.0,630.0,0.0,0.0,629.0,0.0,0.0,629.0,0.0,0.0,629.0,0.0
