"mean_count turtles with [exposed?]","mean_count turtles with [recovered?]","mean_count turtles with [infected?]","last_count turtles with [recovered?]","last_count turtles with [infected?]","sd_count turtles with [exposed?]","sd_count turtles with [recovered?]","sd_count turtles with [infected?]","trend_count turtles with [exposed?]","trend_count turtles with [recovered?]","trend_count turtles with [infected?]","max_count turtles with [exposed?]","max_count turtles with [recovered?]","max_count turtles with [infected?]","snap_25_count turtles with [exposed?]","snap_25_count turtles with [recovered?]","snap_25_count turtles with [infected?]","snap_50_count turtles with [exposed?]","snap_50_count turtles with [recovered?]","snap_50_count turtles with [infected?]","snap_75_count turtles with [exposed?]","snap_75_count turtles with [recovered?]","snap_75_count turtles with [infected?]","snap_100_count turtles with [exposed?]","snap_100_count turtles with [recovered?]","snap_100_count turtles with [infected?]","snap_125_count turtles with [exposed?]","snap_125_count turtles with [recovered?]","snap_125_count turtles with [infected?]","snap_150_count turtles with [exposed?]","snap_150_count turtles with [recovered?]","snap_150_count turtles with [infected?]","snap_200_count turtles with [exposed?]","snap_200_count turtles with [recovered?]","snap_200_count turtles with [infected?]","snap_250_count turtles with [exposed?]","snap_250_count turtles with [recovered?]","snap_250_count turtles with [infected?]","snap_300_count turtles with [exposed?]","snap_300_count turtles with [recovered?]","snap_300_count turtles with [infected?]"
47.1122194513716,1986.78802992519,75.2543640897756,2490,0,84.1642787100601,874.92611584401,133.303677597449,-0.472446681802955,5.84274891130383,-0.704339152119701,288,2490,442,102,22,83,251,320,336,248,1116,393,127,1887,276,30,2359,84,2,2479,6,0,2490,0,0,2490,0,0,2490,0
0.209476309226933,10.1271820448878,0.324189526184539,11,0,0.685445392862087,2.61136673004387,1.01835445180753,-0.002868388729668,0.011869579781889,-0.004232329623702,4,11,6,1,5,3,0,10,1,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0
56.3142144638404,2387.07980049875,88.643391521197,2937,0,124.044019306172,1037.30588779483,192.265726894118,-0.588558826813563,6.58447240108684,-0.868983697472736,474,2937,716,95,9,94,364,332,425,382,1457,682,35,2672,216,2,2928,6,0,2937,0,0,2937,0,0,2937,0,0,2937,0
39.074812967581,1506.23441396509,62.2568578553616,2051,0,63.1881123722221,799.586913245294,100.949810295046,-0.31884170171586,5.80944523020806,-0.464145792235828,212,2051,318,28,8,14,80,76,72,174,312,261,204,882,283,126,1487,226,32,1892,101,0,2051,0,0,2051,0,0,2051,0
52.3765586034913,2192.72319201995,83.6184538653367,2754,0,102.865698700803,991.898288711055,161.869013756702,-0.520863140655823,6.55184017568021,-0.778338668254736,366,2754,562,74,13,50,275,253,339,312,1121,525,148,2146,347,10,2683,58,0,2751,3,0,2754,0,0,2754,0,0,2754,0
44.216957605985,1719.98004987531,68.8628428927681,2271,0,74.6101108437749,854.63584556797,114.695796899153,-0.389903599210928,6.05429225443853,-0.560675736033052,238,2271,359,32,12,25,141,126,151,206,550,337,204,1229,358,83,1884,193,21,2175,47,0,2269,1,0,2271,0,0,2271,0
35.072319201995,1324.57356608479,55.4663341645885,1841,0,47.6375787544234,698.735998222129,74.6066291691838,-0.267394014962593,5.27021811143782,-0.387444634681952,164,1841,238,25,11,22,73,86,86,148,338,214,115,794,201,109,1189,165,54,1510,103,8,1800,18,0,1840,1,0,1841,0
30.1197007481297,956.937655860349,47.5810473815461,1550,0,32.7307558721202,626.354523119226,51.2508284942487,-0.141174861354078,5.0968578553616,-0.188120184613094,100,1550,148,7,5,4,24,25,18,51,90,67,94,249,114,87,497,118,87,746,133,34,1271,81,9,1505,16,0,1550,0
40.286783042394,1529.45635910224,64.1097256857855,2116,0,54.5675819272016,803.004053502132,85.2494823712334,-0.315315814940261,6.03468846540366,-0.45613652436074,167,2116,251,27,9,30,103,113,132,148,435,214,150,879,225,121,1346,210,77,1749,138,6,2091,16,0,2116,0,0,2116,0
0.077306733167082,3.79800498753117,0.124688279301746,4,0,0.464724441109072,0.84250902448236,0.581865574013206,-0.001127591469088,0.002866899914393,-0.001739308445305,4,4,4,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0
25.359102244389,783.496259351621,40.426433915212,1325,0,24.6734427320427,519.947676833315,38.284018002493,-0.100392302825027,4.30880615625116,-0.128819183384822,91,1325,128,10,6,10,20,30,14,31,77,50,61,185,95,88,385,126,42,626,96,44,954,60,25,1205,40,3,1297,2
36.3890274314214,1239.92518703242,56.85536159601,1873,0,38.2912878145344,719.600394364886,59.3701271468896,-0.215770834108758,5.77809617746678,-0.301421074180221,111,1873,168,23,8,24,60,86,69,102,275,139,90,579,123,80,847,127,90,1095,117,42,1656,90,3,1858,9,0,1873,0
53.8902743142145,2140.62344139651,85.2793017456359,2810,0,91.5026561906794,1056.40832728837,144.741826383217,-0.482475155395094,7.42106487512562,-0.705931626158484,293,2810,467,62,10,58,160,183,199,246,694,393,274,1549,432,102,2385,252,9,2771,29,0,2810,0,0,2810,0,0,2810,0
47.1246882793017,1832.18952618454,74.5910224438903,2471,0,80.0743695094391,958.068846275937,125.06823003382,-0.392208099155097,6.89032791156438,-0.572014925373134,262,2471,392,22,8,16,112,84,156,214,446,278,247,1103,352,135,1871,312,19,2369,68,1,2466,4,0,2471,0,0,2471,0
38.2069825436409,1484.89526184539,61.2069825436409,2022,0,61.8038450500031,786.282423102727,98.9368651862888,-0.309954963337924,5.72004205903153,-0.456276286894703,226,2022,353,23,7,20,93,72,91,152,338,210,181,849,328,118,1463,232,35,1866,86,0,2022,0,0,2022,0,0,2022,0
40.0448877805486,1560.59850374065,62.5336658354115,2076,0,66.212067520479,787.799021104764,102.285500827728,-0.34672814233074,5.62257137008226,-0.498425391744519,220,2076,332,32,6,29,124,115,110,196,460,278,155,1080,304,104,1639,205,18,1987,57,0,2076,0,0,2076,0,0,2076,0
0.316708229426434,14.2593516209476,0.473815461346633,16,0,0.96932767771799,4.24470549822214,1.18592647405127,-0.004161797000037,0.022686753266089,-0.00573249711542,5,16,6,2,5,2,3,10,2,0,15,1,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0,0,16,0
25.5486284289277,790.588528678304,40.5635910224439,1349,0,26.4871540758251,549.208764588047,42.313596749716,-0.094331894145234,4.52524863215097,-0.121649607324971,92,1349,140,2,6,5,14,15,18,34,58,45,50,166,69,61,323,106,66,530,103,58,991,101,18,1265,28,0,1343,3
20.9775561097257,730.182044887781,33.4139650872818,1100,0,21.7897913595733,410.442981027962,33.9844941096532,-0.126216548181784,3.29105426731678,-0.178830535601295,76,1100,117,13,7,11,43,49,49,72,163,94,54,371,95,50,544,80,40,706,67,16,958,36,2,1053,5,2,1074,12
50.9526184538653,2034.31670822943,80.4139650872818,2663,0,88.4706031984682,997.465732357292,137.650206161661,-0.457917705735661,6.98702590538579,-0.670676666542599,310,2663,478,31,6,20,213,117,216,243,716,467,191,1591,362,94,2251,216,17,2590,42,0,2663,0,0,2663,0,0,2663,0
49.4089775561097,1883.19950124688,78.0249376558604,2557,0,79.3364772827292,991.435989761959,125.230458384893,-0.405439200506197,7.19976420888079,-0.586617597796553,236,2557,378,12,7,17,149,59,133,187,466,336,232,1129,331,163,1839,308,41,2380,104,0,2556,1,0,2557,0,0,2557,0
27.1745635910224,834.496259351621,42.7581047381546,1420,0,30.7587256459554,588.703089250211,48.74800427297,-0.102043957271002,4.81799605463952,-0.130875795585663,101,1420,163,7,5,3,13,21,21,29,69,34,45,173,61,59,304,84,84,497,120,55,1070,115,13,1372,27,0,1419,1
33.2319201995012,1189.5710723192,52.2094763092269,1722,0,50.8471728916752,699.029495067026,80.2875816708204,-0.227032232850709,5.30680183868687,-0.321241485837645,189,1722,285,12,5,10,37,41,46,89,156,103,147,419,183,169,861,249,68,1372,156,4,1694,18,0,1721,1,0,1722,0
55.1246882793017,2207.97755610973,85.9750623441397,2836,0,102.239484220291,1048.15371319231,157.477986037232,-0.520111475043734,7.1469014032084,-0.754403171176536,344,2836,522,53,13,57,233,186,247,338,868,489,242,1908,398,56,2629,129,2,2826,7,0,2836,0,0,2836,0,0,2836,0
54.6034912718205,2235.0349127182,85.8603491271821,2834,0,111.482751482395,1045.35698004974,173.82417363683,-0.531864741132244,6.94383165221276,-0.779416198310194,402,2834,614,39,6,24,278,156,309,351,970,609,158,2146,412,19,2753,55,2,2827,5,0,2834,0,0,2834,0,0,2834,0
54.0997506234414,2133.23940149626,86.0673316708229,2835,0,96.2034680081525,1087.27077960057,150.403954672607,-0.467123794990136,7.69764469423456,-0.68856292105557,372,2835,531,51,12,35,137,156,164,258,574,344,340,1359,491,115,2351,296,9,2783,39,0,2835,0,0,2835,0,0,2835,0
45.1770573566085,1680.13216957606,71.8428927680798,2385,0,69.8452944687088,958.980386417626,110.644981701258,-0.326532735325865,7.18869933375517,-0.470567610823687,229,2385,350,7,6,8,70,32,60,158,226,194,198,716,350,184,1385,297,79,1972,202,3,2368,10,0,2385,0,0,2385,0
49.4862842892768,2031.56857855362,78.2069825436409,2577,0,98.2072744988771,945.393362250215,153.249993962475,-0.480944839394052,6.30876539993301,-0.71067927196933,340,2577,514,51,5,37,253,174,262,304,924,494,137,1910,376,16,2473,79,0,2573,3,0,2577,0,0,2577,0,0,2577,0
30.8877805486284,1010.97755610973,47.7406483790524,1573,0,36.2595915636237,636.707559014142,56.3029086705708,-0.1680431384226,5.08978263296982,-0.225811404325008,110,1573,168,9,5,13,45,35,31,49,137,69,96,291,119,91,561,137,95,844,166,25,1405,80,1,1564,6,0,1573,0
44.9650872817955,1721.12718204489,72.4588528678304,2384,0,71.4611226327644,939.663940184519,114.463135568489,-0.345477351397625,6.93062623292515,-0.512960695276733,239,2384,365,24,10,21,63,70,71,190,325,230,224,870,338,137,1587,306,54,2129,129,0,2378,5,0,2384,0,0,2384,0
52.069825436409,2234.61097256858,81.788029925187,2708,0,118.559706907384,930.477789089745,182.340580338725,-0.564008449026687,5.7581836453642,-0.831558045185544,448,2708,667,122,17,83,413,404,550,249,1656,594,20,2563,119,0,2704,4,0,2708,0,0,2708,0,0,2708,0,0,2708,0
42.2718204488778,1705.63092269327,67.715710723192,2229,0,69.2865921322765,824.389851268324,110.289073702297,-0.382195444225258,5.80252242528009,-0.567645066438381,225,2229,347,36,9,34,172,137,215,217,657,327,149,1317,294,66,1860,186,26,2143,51,0,2229,0,0,2229,0,0,2229,0
25.8628428927681,750.850374064838,41.1296758104738,1354,0,30.2337302492727,567.542202990818,47.1260647328167,-0.07135873004057,4.67514999813898,-0.085211970074813,107,1354,152,6,4,2,5,15,10,16,34,13,37,73,31,67,180,87,87,386,125,59,932,96,17,1224,49,2,1343,4
41,1633.20947630923,64.7581047381546,2152,0,65.7437783294163,801.234229351358,102.973709645732,-0.36210090445528,5.69506960211412,-0.530329958685376,208,2152,325,30,11,23,150,123,191,203,582,300,177,1216,259,93,1744,186,16,2050,60,0,2152,0,0,2152,0,0,2152,0
36.6633416458853,1258.09725685786,58.1246882793017,1916,0,50.7544465362147,791.173466681928,80.1774802741225,-0.211777273234823,6.19176331559162,-0.297802322551829,171,1916,256,4,3,3,26,13,35,72,107,96,105,354,167,131,711,218,127,1179,249,20,1806,51,2,1909,5,0,1916,0
52.0249376558604,2178.93765586035,81.8852867830424,2702,0,100.421974408981,944.918729357586,156.217850343886,-0.534606580563516,6.1673247850523,-0.787577883649086,361,2702,537,123,16,87,311,364,393,322,1257,531,121,2235,250,13,2636,41,1,2695,5,0,2702,0,0,2702,0,0,2702,0
52.1920199501247,2039.13715710723,82.1147132169576,2702,0,94.9693245456028,1037.48291631082,147.11824280003,-0.455293296609223,7.30729165891242,-0.661852458406223,327,2702,498,30,5,29,159,127,184,233,587,311,306,1314,468,75,2287,299,0,2679,23,0,2702,0,0,2702,0,0,2702,0
39.5461346633416,1553.60349127182,62.6034912718205,2074,0,57.4984201563021,762.946401694202,90.5582569015543,-0.336031748985745,5.56417966278334,-0.494078609446533,202,2074,307,40,13,24,166,124,191,148,612,266,120,1128,203,83,1524,188,44,1846,99,2,2060,8,0,2074,0,0,2074,0
33.2992518703242,1167.82543640898,53.4189526184539,1756,0,38.7194683765222,684.912976215884,61.6871605397883,-0.202535266311832,5.43100420590315,-0.287302080619347,121,1756,187,26,6,11,42,58,46,81,185,120,117,461,169,111,822,167,79,1183,119,25,1572,54,5,1707,19,1,1754,0
32.501246882793,1200.99501246883,50.6658354114713,1670,0,49.4303270307356,653.026745355568,75.7926233250087,-0.248373655413704,4.85873915956378,-0.354407637622362,157,1670,232,18,6,28,55,74,62,139,240,147,145,613,200,134,1050,209,39,1455,103,2,1659,9,0,1670,0,0,1670,0
47.785536159601,1893.62094763092,76.3516209476309,2526,0,85.2215179544948,974.839975849277,134.941785004739,-0.409997952878997,6.91642107418022,-0.604143000707187,335,2526,492,33,7,19,131,111,165,219,494,273,278,1178,465,107,2054,275,12,2470,41,0,2526,0,0,2526,0,0,2526,0
49.1321695760599,2068.98004987531,78.4837905236908,2594,0,91.5575394490059,918.766944255371,144.783768126175,-0.493186436892842,6.10870677783154,-0.733737112442774,322,2594,494,89,4,49,311,284,386,207,1176,445,152,1970,304,23,2479,66,2,2579,10,0,2594,0,0,2594,0,0,2594,0
29.6658354114713,1031.38902743142,46.4114713216958,1533,0,34.41702668083,595.906048160042,53.1917227551023,-0.184280902222057,4.70899560799494,-0.260704023523281,118,1533,173,13,6,25,33,65,62,73,199,100,82,421,138,95,709,168,68,1020,132,28,1389,52,1,1523,6,0,1533,0
32.4438902743142,1055.52119700748,50.4463840399003,1653,0,41.0304001259028,680.24240594618,63.5034331990952,-0.171012952692895,5.41927606357241,-0.2307795808985,116,1653,179,5,7,8,19,26,18,62,87,66,94,274,146,107,563,139,100,873,168,24,1495,94,3,1646,3,0,1653,0
0.204488778054863,10.2967581047382,0.349127182044888,11,0,0.722340198309306,2.28607722772279,1.13339931237014,-0.002798786615551,0.009686046078833,-0.004680463021551,4,11,7,2,7,2,0,10,1,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0,0,11,0
40.1945137157107,1444.29177057357,61.8952618453865,2038,0,63.0468065826871,814.269892916856,96.4309167137189,-0.294968176573491,6.08334425131202,-0.413497785387278,216,2038,317,18,4,13,65,52,60,140,227,161,208,619,262,159,1218,294,68,1738,137,2,2021,10,0,2038,0,0,2038,0
50.498753117207,2109.88279301746,78.9925187032419,2600,0,103.035841636718,909.6131148359,159.584005485743,-0.528085755759854,5.83821546879071,-0.771725723005918,371,2600,559,115,18,68,356,305,432,278,1334,504,64,2252,237,3,2574,22,0,2600,0,0,2600,0,0,2600,0,0,2600,0
34.7605985037406,1313.44887780549,53.3042394014963,1770,0,53.0444930979726,669.774263535672,80.423363604421,-0.291009044552797,4.87684445602412,-0.40968381285592,186,1770,276,30,8,40,82,117,100,154,375,184,171,834,233,104,1314,169,36,1620,70,0,1766,4,0,1770,0,0,1770,0
33.1072319201995,1271.96009975062,51.927680798005,1709,0,50.5053857286486,643.961754726249,78.4877153013434,-0.278042766218781,4.6776592101835,-0.402499906949045,163,1709,252,35,6,28,93,103,117,140,394,194,151,811,250,82,1290,169,26,1576,62,1,1691,12,0,1709,0,0,1709,0
33.501246882793,998.40897755611,52.3890274314214,1724,0,40.8768678793074,720.623951946442,63.4901628392804,-0.116529385491495,5.89316987382291,-0.147442773662858,148,1724,227,5,2,13,18,28,33,29,103,36,38,193,58,67,328,102,87,538,128,111,1237,173,6,1691,17,0,1723,1
53.211970074813,2209.75561097257,84.6384039900249,2787,0,94.4251670685276,991.584170510329,149.549252669518,-0.524996091859902,6.66803141400231,-0.779107455242491,287,2787,448,97,10,87,284,315,380,277,1163,399,201,2000,372,28,2646,107,2,2780,4,0,2787,0,0,2787,0,0,2787,0
37.2493765586035,1425.52618453865,59.0399002493766,1955,0,55.1838699901758,753.295036097497,87.5715505334515,-0.298230729147281,5.55832415230581,-0.431358543938661,179,1955,274,23,5,15,111,74,108,145,370,196,152,807,269,109,1335,216,55,1736,101,3,1944,6,0,1955,0,0,1955,0
49.4139650872818,1919.91770573566,78.5810473815461,2583,0,75.4847556375105,977.223983499132,119.031059212531,-0.414494919417873,7.1034507016042,-0.607409833624893,244,2583,386,63,12,42,116,189,170,201,551,285,219,1185,364,142,1888,291,40,2400,101,0,2580,3,0,2583,0,0,2583,0
38.0523690773067,1444.92269326683,59.4513715710723,1953,0,54.2384570674793,730.981829746936,83.9789681208778,-0.315093237056612,5.37628596419399,-0.452735698068262,166,1953,240,36,9,28,121,120,146,150,482,212,157,932,218,98,1390,191,46,1723,109,0,1944,3,0,1953,0,0,1953,0
57.788029925187,2450.05735660848,90.1197007481297,2982,0,128.678560865023,1032.84620877193,198.669290325944,-0.621730189451744,6.44105147578815,-0.907372613243012,500,2982,743,123,14,89,484,370,622,285,1771,600,23,2770,175,0,2976,6,0,2982,0,0,2982,0,0,2982,0,0,2982,0
46.927680798005,1870.61097256858,73.0648379052369,2411,0,92.2814585270966,902.744327026961,141.963627759085,-0.440238396545948,6.14371999106711,-0.635285852532847,347,2411,518,53,8,37,154,153,188,347,640,397,196,1586,438,18,2275,93,4,2392,14,0,2411,0,0,2411,0,0,2411,0
30.9875311720698,840.660847880299,49.2543640897756,1622,0,32.7926660516146,671.940439921036,52.0555538386011,-0.051441173186437,5.58982543640898,-0.050433803550824,102,1622,160,1,5,2,3,9,6,10,21,14,23,51,32,69,135,106,97,372,136,73,950,125,35,1359,70,11,1558,21
46.573566084788,1895.48628428928,73.4164588528678,2424,0,79.9703199276333,876.64879664252,125.026435622304,-0.446692596866044,6.00811944020546,-0.65290542300964,264,2424,396,83,10,45,224,225,271,208,868,396,156,1612,322,46,2195,149,4,2402,16,0,2424,0,0,2424,0,0,2424,0
51.930174563591,2181.76059850374,81.4389027431422,2695,0,107.008308868062,948.631429255958,166.230053858435,-0.5384843860498,6.10198831280009,-0.789954032828377,403,2695,611,112,11,68,303,348,385,330,1264,604,65,2339,247,4,2666,22,1,2693,1,0,2695,0,0,2695,0,0,2695,0
47.0548628428928,1834.81047381546,74.0598503740648,2436,0,95.590183985374,956.059524534899,149.389118202713,-0.409909554472029,6.65627684520043,-0.593840212900584,353,2436,548,11,5,8,86,47,77,339,334,410,243,1314,490,61,2149,166,7,2396,24,0,2436,0,0,2436,0,0,2436,0
23.5561097256858,743.773067331671,36.3167082294264,1206,0,22.9319163364246,468.557909533446,35.0400119725944,-0.109213533330852,3.84593367327949,-0.142319201995012,82,1206,118,18,7,16,29,47,34,34,128,48,50,230,60,77,382,89,74,594,103,27,967,53,13,1122,18,8,1182,9
41.6508728179551,1573.01496259352,66.71072319202,2205,0,63.5317408878088,873.83475373407,101.321473574005,-0.310938139725313,6.51561208918004,-0.455574868798154,196,2205,312,6,5,12,80,47,79,164,282,209,185,761,268,183,1352,255,58,1885,171,3,2190,9,0,2205,0,0,2205,0
53.1945137157107,2215.8927680798,85.281795511222,2796,0,105.838921840618,1015.65123069709,166.930534607385,-0.524684743365467,6.74071109539584,-0.784106896936762,372,2796,592,48,11,53,299,201,316,340,1081,559,162,2144,358,16,2708,57,3,2788,5,0,2796,0,0,2796,0,0,2796,0
55.3117206982544,2297.40897755611,87.3391521197008,2872,0,109.06976918883,1026.82696851079,170.671607756077,-0.558370491681245,6.73983623031973,-0.822771243532958,397,2872,577,84,6,75,293,294,384,320,1214,566,123,2272,385,8,2817,44,1,2869,2,0,2872,0,0,2872,0,0,2872,0
45.2568578553616,1888.02493765586,73.9351620947631,2432,0,82.3312835953387,900.809820962617,133.870934924248,-0.424375814195854,6.16894349946031,-0.643927680798005,285,2432,446,41,6,35,203,138,223,261,732,436,160,1607,366,46,2201,155,1,2414,16,0,2432,0,0,2432,0,0,2432,0
38.927680798005,1408.8029925187,60.9775561097257,2005,0,53.3568166418542,785.537472555603,82.8141084213819,-0.2797368519001,5.98271783228496,-0.396160531507053,172,2005,264,18,10,17,65,69,72,131,280,182,143,678,193,117,1112,258,69,1572,170,6,1963,28,0,2005,0,0,2005,0
45.6733167082294,1839.32418952618,72.6483790523691,2395,0,86.3721317807487,903.398865873343,136.674481045999,-0.416823426508356,6.23760468232404,-0.615636468530167,313,2395,482,55,9,42,113,168,162,296,552,362,238,1403,463,29,2205,134,3,2370,16,1,2392,2,0,2395,0,0,2395,0
37.5211970074813,1365.1421446384,59.3316708229426,1958,0,56.9287972354668,789.150230961649,88.6291115881182,-0.26156865299438,5.9691055942234,-0.377266907358469,192,1958,284,13,5,10,59,40,48,92,195,156,141,540,239,164,1032,276,92,1551,183,5,1940,12,0,1958,0,0,1958,0
30.1296758104738,1108.68578553616,48.5062344139651,1599,0,47.2166243827255,642.622212309117,76.4008694577503,-0.207154501805188,4.87384728477314,-0.302613615215692,175,1599,268,6,4,6,24,21,35,106,115,104,164,425,254,83,954,206,50,1294,89,11,1532,21,1,1587,11,0,1599,0
36.4413965087282,1310.96259351621,57.6483790523691,1909,0,54.0342754622754,776.223905981205,85.0091886106753,-0.245651356682919,5.92376986637883,-0.348655413704545,163,1909,256,7,7,8,38,27,26,135,129,135,138,477,238,148,963,255,103,1450,163,9,1873,22,0,1909,0,0,1909,0
55.1995012468828,2354.61097256858,87.0548628428928,2874,0,111.492996994446,980.757612533763,173.387496442899,-0.589593925633677,6.23318197044702,-0.870711653701567,433,2874,667,187,26,116,401,488,494,231,1658,522,80,2528,213,4,2847,23,0,2874,0,0,2874,0,0,2874,0,0,2874,0
41.5211970074813,1581.34413965087,65.3865336658354,2152,0,71.0033554372972,841.998428080242,110.978296358108,-0.337683961737447,6.09503684817806,-0.488567015297577,254,2152,384,27,6,16,81,78,101,185,328,227,253,863,354,96,1601,290,22,2028,62,2,2146,4,0,2152,0,0,2152,0
19.2743142144638,408.40897755611,30.6558603491272,1005,8,13.8327942981808,361.858692083817,21.2794322346691,0.036984776863811,3.04152138310939,0.073194997580675,58,1005,83,7,5,6,2,20,7,5,32,5,16,47,12,20,79,19,22,125,33,40,307,83,29,581,47,20,764,49
46.0922693266833,1862.54862842893,71.8379052369077,2381,0,81.1566876186081,864.829577292521,125.109433033708,-0.440516805002419,5.90751460899989,-0.638243384077121,250,2381,369,67,11,36,231,208,265,209,856,358,203,1594,322,44,2191,116,1,2364,16,0,2381,0,0,2381,0,0,2381,0
30.139650872818,915.069825436409,48.3416458852868,1596,0,31.747530371135,649.961675534074,50.1377701567745,-0.097576953139539,5.37588565898686,-0.126964491755685,108,1596,171,16,6,9,18,40,24,23,92,36,58,182,76,42,356,90,82,529,107,88,1084,132,12,1513,26,4,1582,6
